variant_name,horizon_days,label_mode,quantile,model_name,cv_auc_mean,cv_log_loss_mean,cv_precision_mean,cv_recall_mean,cv_rank_ic_mean,holdout_auc,holdout_log_loss,holdout_precision,holdout_recall,holdout_rank_ic,cv_fold_count,holdout_row_count,usable_feature_count_last_fold,usable_feature_columns_last_fold,global_dead_feature_exclusions,global_constant_feature_exclusions,fold_missingness_exclusions_last_fold,fold_constant_exclusions_last_fold,holdout_missingness_exclusions,holdout_constant_exclusions,xgboost_backend,holdout_quantile_thresholds,split_min_train_dates,split_n_splits,split_embargo_days,holdout_start,train_missingness_by_feature_pct_last_fold,is_best_model_for_variant
event_v2_21d_quantile_20,21,quantile,0.2,logistic_regression,0.41944644519567376,0.9430960079563342,0.3769539252297873,0.4586885066885067,-0.12753858037786364,0.4193548387096774,0.8506515860912518,0.4444444444444444,0.375,-0.07627688172043011,5,63,43,"[""current_ratio"", ""cash_ratio"", ""working_capital_to_total_assets"", ""debt_to_equity"", ""debt_to_assets"", ""long_term_debt_ratio"", ""operating_margin"", ""net_margin"", ""roa"", ""roe"", ""asset_turnover"", ""revenue_growth_qoq"", ""earnings_growth_qoq"", ""cfo_to_net_income"", ""accruals_ratio"", ""rel_return_5d"", ""rel_return_10d"", ""rel_return_21d"", ""realized_vol_21d"", ""realized_vol_63d"", ""vol_ratio_21d_63d"", ""beta_63d_to_sector"", ""overnight_gap_1d"", ""abs_return_shock_1d"", ""drawdown_21d"", ""return_zscore_21d"", ""volume_ratio_20d"", ""log_volume"", ""abnormal_volume_flag"", ""sec_sentiment_score"", ""sec_positive_prob"", ""sec_negative_prob"", ""sec_neutral_prob"", ""sec_sentiment_abs"", ""sec_sentiment_change_prev"", ""sec_positive_change_prev"", ""sec_negative_change_prev"", ""sec_chunk_count"", ""sec_log_chunk_count"", ""days_since_prior_event"", ""days_since_prior_same_event_type"", ""current_filing_fundamentals_available"", ""fund_snapshot_is_current_event""]","[""gross_margin""]","[""current_filing_sentiment_available""]","[""earnings_growth_yoy"", ""inventory_turnover"", ""quick_ratio"", ""receivables_turnover"", ""revenue_growth_yoy""]",[],"[""earnings_growth_yoy"", ""inventory_turnover"", ""receivables_turnover"", ""revenue_growth_yoy""]",[],cpu,"{""lower"": -0.03604402983494898, ""upper"": 0.03516938928264857}",252,5,5,2024-01-01,"{""current_ratio"": 7.668711656441718, ""quick_ratio"": 21.165644171779142, ""cash_ratio"": 7.975460122699387, ""working_capital_to_total_assets"": 11.349693251533742, ""debt_to_equity"": 8.282208588957054, ""debt_to_assets"": 8.282208588957054, ""long_term_debt_ratio"": 15.030674846625766, ""operating_margin"": 12.883435582822086, ""net_margin"": 7.975460122699387, ""roa"": 12.269938650306749, ""roe"": 12.883435582822086, ""asset_turnover"": 12.269938650306749, ""inventory_turnover"": 25.153374233128833, ""receivables_turnover"": 28.22085889570552, ""revenue_growth_qoq"": 12.269938650306749, ""revenue_growth_yoy"": 23.006134969325153, ""earnings_growth_qoq"": 11.349693251533742, ""earnings_growth_yoy"": 23.619631901840492, ""cfo_to_net_income"": 9.509202453987731, ""accruals_ratio"": 12.269938650306749, ""rel_return_5d"": 0.0, ""rel_return_10d"": 0.0, ""rel_return_21d"": 0.0, ""realized_vol_21d"": 0.0, ""realized_vol_63d"": 0.0, ""vol_ratio_21d_63d"": 0.0, ""beta_63d_to_sector"": 0.0, ""overnight_gap_1d"": 0.0, ""abs_return_shock_1d"": 0.0, ""drawdown_21d"": 0.0, ""return_zscore_21d"": 0.0, ""volume_ratio_20d"": 0.0, ""log_volume"": 0.0, ""abnormal_volume_flag"": 0.0, ""sec_sentiment_score"": 0.0, ""sec_positive_prob"": 0.0, ""sec_negative_prob"": 0.0, ""sec_neutral_prob"": 0.0, ""sec_sentiment_abs"": 0.0, ""sec_sentiment_change_prev"": 0.0, ""sec_positive_change_prev"": 0.0, ""sec_negative_change_prev"": 0.0, ""sec_chunk_count"": 0.0, ""sec_log_chunk_count"": 0.0, ""days_since_prior_event"": 2.7607361963190185, ""days_since_prior_same_event_type"": 6.134969325153374, ""current_filing_fundamentals_available"": 0.0, ""fund_snapshot_is_current_event"": 0.0}",False
event_v2_21d_quantile_20,21,quantile,0.2,random_forest,0.493584822256912,0.7074619486386877,0.4561798043495836,0.5372623532623533,0.02351121259497983,0.41129032258064524,0.721581242141212,0.4642857142857143,0.40625,-0.08290130568356376,5,63,43,"[""current_ratio"", ""cash_ratio"", ""working_capital_to_total_assets"", ""debt_to_equity"", ""debt_to_assets"", ""long_term_debt_ratio"", ""operating_margin"", ""net_margin"", ""roa"", ""roe"", ""asset_turnover"", ""revenue_growth_qoq"", ""earnings_growth_qoq"", ""cfo_to_net_income"", ""accruals_ratio"", ""rel_return_5d"", ""rel_return_10d"", ""rel_return_21d"", ""realized_vol_21d"", ""realized_vol_63d"", ""vol_ratio_21d_63d"", ""beta_63d_to_sector"", ""overnight_gap_1d"", ""abs_return_shock_1d"", ""drawdown_21d"", ""return_zscore_21d"", ""volume_ratio_20d"", ""log_volume"", ""abnormal_volume_flag"", ""sec_sentiment_score"", ""sec_positive_prob"", ""sec_negative_prob"", ""sec_neutral_prob"", ""sec_sentiment_abs"", ""sec_sentiment_change_prev"", ""sec_positive_change_prev"", ""sec_negative_change_prev"", ""sec_chunk_count"", ""sec_log_chunk_count"", ""days_since_prior_event"", ""days_since_prior_same_event_type"", ""current_filing_fundamentals_available"", ""fund_snapshot_is_current_event""]","[""gross_margin""]","[""current_filing_sentiment_available""]","[""earnings_growth_yoy"", ""inventory_turnover"", ""quick_ratio"", ""receivables_turnover"", ""revenue_growth_yoy""]",[],"[""earnings_growth_yoy"", ""inventory_turnover"", ""receivables_turnover"", ""revenue_growth_yoy""]",[],cpu,"{""lower"": -0.03604402983494898, ""upper"": 0.03516938928264857}",252,5,5,2024-01-01,"{""current_ratio"": 7.668711656441718, ""quick_ratio"": 21.165644171779142, ""cash_ratio"": 7.975460122699387, ""working_capital_to_total_assets"": 11.349693251533742, ""debt_to_equity"": 8.282208588957054, ""debt_to_assets"": 8.282208588957054, ""long_term_debt_ratio"": 15.030674846625766, ""operating_margin"": 12.883435582822086, ""net_margin"": 7.975460122699387, ""roa"": 12.269938650306749, ""roe"": 12.883435582822086, ""asset_turnover"": 12.269938650306749, ""inventory_turnover"": 25.153374233128833, ""receivables_turnover"": 28.22085889570552, ""revenue_growth_qoq"": 12.269938650306749, ""revenue_growth_yoy"": 23.006134969325153, ""earnings_growth_qoq"": 11.349693251533742, ""earnings_growth_yoy"": 23.619631901840492, ""cfo_to_net_income"": 9.509202453987731, ""accruals_ratio"": 12.269938650306749, ""rel_return_5d"": 0.0, ""rel_return_10d"": 0.0, ""rel_return_21d"": 0.0, ""realized_vol_21d"": 0.0, ""realized_vol_63d"": 0.0, ""vol_ratio_21d_63d"": 0.0, ""beta_63d_to_sector"": 0.0, ""overnight_gap_1d"": 0.0, ""abs_return_shock_1d"": 0.0, ""drawdown_21d"": 0.0, ""return_zscore_21d"": 0.0, ""volume_ratio_20d"": 0.0, ""log_volume"": 0.0, ""abnormal_volume_flag"": 0.0, ""sec_sentiment_score"": 0.0, ""sec_positive_prob"": 0.0, ""sec_negative_prob"": 0.0, ""sec_neutral_prob"": 0.0, ""sec_sentiment_abs"": 0.0, ""sec_sentiment_change_prev"": 0.0, ""sec_positive_change_prev"": 0.0, ""sec_negative_change_prev"": 0.0, ""sec_chunk_count"": 0.0, ""sec_log_chunk_count"": 0.0, ""days_since_prior_event"": 2.7607361963190185, ""days_since_prior_same_event_type"": 6.134969325153374, ""current_filing_fundamentals_available"": 0.0, ""fund_snapshot_is_current_event"": 0.0}",False
event_v2_21d_quantile_20,21,quantile,0.2,xgboost,0.5113226188575417,0.8610769752443584,0.4584610983981694,0.49767512967512967,0.055279782780338,0.44758064516129026,0.8529912604978189,0.4827586206896552,0.4375,-0.07272465437788019,5,63,43,"[""current_ratio"", ""cash_ratio"", ""working_capital_to_total_assets"", ""debt_to_equity"", ""debt_to_assets"", ""long_term_debt_ratio"", ""operating_margin"", ""net_margin"", ""roa"", ""roe"", ""asset_turnover"", ""revenue_growth_qoq"", ""earnings_growth_qoq"", ""cfo_to_net_income"", ""accruals_ratio"", ""rel_return_5d"", ""rel_return_10d"", ""rel_return_21d"", ""realized_vol_21d"", ""realized_vol_63d"", ""vol_ratio_21d_63d"", ""beta_63d_to_sector"", ""overnight_gap_1d"", ""abs_return_shock_1d"", ""drawdown_21d"", ""return_zscore_21d"", ""volume_ratio_20d"", ""log_volume"", ""abnormal_volume_flag"", ""sec_sentiment_score"", ""sec_positive_prob"", ""sec_negative_prob"", ""sec_neutral_prob"", ""sec_sentiment_abs"", ""sec_sentiment_change_prev"", ""sec_positive_change_prev"", ""sec_negative_change_prev"", ""sec_chunk_count"", ""sec_log_chunk_count"", ""days_since_prior_event"", ""days_since_prior_same_event_type"", ""current_filing_fundamentals_available"", ""fund_snapshot_is_current_event""]","[""gross_margin""]","[""current_filing_sentiment_available""]","[""earnings_growth_yoy"", ""inventory_turnover"", ""quick_ratio"", ""receivables_turnover"", ""revenue_growth_yoy""]",[],"[""earnings_growth_yoy"", ""inventory_turnover"", ""receivables_turnover"", ""revenue_growth_yoy""]",[],cuda,"{""lower"": -0.03604402983494898, ""upper"": 0.03516938928264857}",252,5,5,2024-01-01,"{""current_ratio"": 7.668711656441718, ""quick_ratio"": 21.165644171779142, ""cash_ratio"": 7.975460122699387, ""working_capital_to_total_assets"": 11.349693251533742, ""debt_to_equity"": 8.282208588957054, ""debt_to_assets"": 8.282208588957054, ""long_term_debt_ratio"": 15.030674846625766, ""operating_margin"": 12.883435582822086, ""net_margin"": 7.975460122699387, ""roa"": 12.269938650306749, ""roe"": 12.883435582822086, ""asset_turnover"": 12.269938650306749, ""inventory_turnover"": 25.153374233128833, ""receivables_turnover"": 28.22085889570552, ""revenue_growth_qoq"": 12.269938650306749, ""revenue_growth_yoy"": 23.006134969325153, ""earnings_growth_qoq"": 11.349693251533742, ""earnings_growth_yoy"": 23.619631901840492, ""cfo_to_net_income"": 9.509202453987731, ""accruals_ratio"": 12.269938650306749, ""rel_return_5d"": 0.0, ""rel_return_10d"": 0.0, ""rel_return_21d"": 0.0, ""realized_vol_21d"": 0.0, ""realized_vol_63d"": 0.0, ""vol_ratio_21d_63d"": 0.0, ""beta_63d_to_sector"": 0.0, ""overnight_gap_1d"": 0.0, ""abs_return_shock_1d"": 0.0, ""drawdown_21d"": 0.0, ""return_zscore_21d"": 0.0, ""volume_ratio_20d"": 0.0, ""log_volume"": 0.0, ""abnormal_volume_flag"": 0.0, ""sec_sentiment_score"": 0.0, ""sec_positive_prob"": 0.0, ""sec_negative_prob"": 0.0, ""sec_neutral_prob"": 0.0, ""sec_sentiment_abs"": 0.0, ""sec_sentiment_change_prev"": 0.0, ""sec_positive_change_prev"": 0.0, ""sec_negative_change_prev"": 0.0, ""sec_chunk_count"": 0.0, ""sec_log_chunk_count"": 0.0, ""days_since_prior_event"": 2.7607361963190185, ""days_since_prior_same_event_type"": 6.134969325153374, ""current_filing_fundamentals_available"": 0.0, ""fund_snapshot_is_current_event"": 0.0}",True
event_v2_21d_sign,21,sign,,logistic_regression,0.4823669910996963,0.7787121399587071,0.4726233766233766,0.44903313601415257,-0.013911424236601863,0.42903548225887056,0.7588949667073797,0.4666666666666667,0.30434782608695654,-0.10058117735283088,5,127,44,"[""current_ratio"", ""quick_ratio"", ""cash_ratio"", ""working_capital_to_total_assets"", ""debt_to_equity"", ""debt_to_assets"", ""long_term_debt_ratio"", ""operating_margin"", ""net_margin"", ""roa"", ""roe"", ""asset_turnover"", ""revenue_growth_qoq"", ""earnings_growth_qoq"", ""cfo_to_net_income"", ""accruals_ratio"", ""rel_return_5d"", ""rel_return_10d"", ""rel_return_21d"", ""realized_vol_21d"", ""realized_vol_63d"", ""vol_ratio_21d_63d"", ""beta_63d_to_sector"", ""overnight_gap_1d"", ""abs_return_shock_1d"", ""drawdown_21d"", ""return_zscore_21d"", ""volume_ratio_20d"", ""log_volume"", ""abnormal_volume_flag"", ""sec_sentiment_score"", ""sec_positive_prob"", ""sec_negative_prob"", ""sec_neutral_prob"", ""sec_sentiment_abs"", ""sec_sentiment_change_prev"", ""sec_positive_change_prev"", ""sec_negative_change_prev"", ""sec_chunk_count"", ""sec_log_chunk_count"", ""days_since_prior_event"", ""days_since_prior_same_event_type"", ""current_filing_fundamentals_available"", ""fund_snapshot_is_current_event""]","[""gross_margin""]","[""current_filing_sentiment_available""]","[""earnings_growth_yoy"", ""inventory_turnover"", ""receivables_turnover"", ""revenue_growth_yoy""]",[],"[""earnings_growth_yoy"", ""inventory_turnover"", ""receivables_turnover"", ""revenue_growth_yoy""]",[],cpu,"{""lower"": null, ""upper"": null}",252,5,5,2024-01-01,"{""current_ratio"": 7.389162561576355, ""quick_ratio"": 18.226600985221676, ""cash_ratio"": 9.35960591133005, ""working_capital_to_total_assets"": 10.22167487684729, ""debt_to_equity"": 8.004926108374384, ""debt_to_assets"": 7.389162561576355, ""long_term_debt_ratio"": 12.807881773399016, ""operating_margin"": 12.931034482758621, ""net_margin"": 7.758620689655173, ""roa"": 15.024630541871922, ""roe"": 14.655172413793101, ""asset_turnover"": 15.024630541871922, ""inventory_turnover"": 25.615763546798032, ""receivables_turnover"": 28.694581280788178, ""revenue_growth_qoq"": 15.024630541871922, ""revenue_growth_yoy"": 27.339901477832512, ""earnings_growth_qoq"": 15.64039408866995, ""earnings_growth_yoy"": 28.694581280788178, ""cfo_to_net_income"": 9.35960591133005, ""accruals_ratio"": 15.024630541871922, ""rel_return_5d"": 0.0, ""rel_return_10d"": 0.0, ""rel_return_21d"": 0.0, ""realized_vol_21d"": 0.0, ""realized_vol_63d"": 0.0, ""vol_ratio_21d_63d"": 0.0, ""beta_63d_to_sector"": 0.0, ""overnight_gap_1d"": 0.0, ""abs_return_shock_1d"": 0.0, ""drawdown_21d"": 0.0, ""return_zscore_21d"": 0.0, ""volume_ratio_20d"": 0.0, ""log_volume"": 0.0, ""abnormal_volume_flag"": 0.0, ""sec_sentiment_score"": 0.0, ""sec_positive_prob"": 0.0, ""sec_negative_prob"": 0.0, ""sec_neutral_prob"": 0.0, ""sec_sentiment_abs"": 0.0, ""sec_sentiment_change_prev"": 0.0, ""sec_positive_change_prev"": 0.0, ""sec_negative_change_prev"": 0.0, ""sec_chunk_count"": 0.0, ""sec_log_chunk_count"": 0.0, ""days_since_prior_event"": 4.064039408866995, ""days_since_prior_same_event_type"": 8.12807881773399, ""current_filing_fundamentals_available"": 0.0, ""fund_snapshot_is_current_event"": 0.0}",False
event_v2_21d_sign,21,sign,,random_forest,0.5045646161252788,0.7100390504052193,0.4674037902111464,0.5082450386700234,0.02020799834165583,0.44927536231884063,0.7116493023190399,0.47619047619047616,0.2898550724637681,-0.11004874390701161,5,127,44,"[""current_ratio"", ""quick_ratio"", ""cash_ratio"", ""working_capital_to_total_assets"", ""debt_to_equity"", ""debt_to_assets"", ""long_term_debt_ratio"", ""operating_margin"", ""net_margin"", ""roa"", ""roe"", ""asset_turnover"", ""revenue_growth_qoq"", ""earnings_growth_qoq"", ""cfo_to_net_income"", ""accruals_ratio"", ""rel_return_5d"", ""rel_return_10d"", ""rel_return_21d"", ""realized_vol_21d"", ""realized_vol_63d"", ""vol_ratio_21d_63d"", ""beta_63d_to_sector"", ""overnight_gap_1d"", ""abs_return_shock_1d"", ""drawdown_21d"", ""return_zscore_21d"", ""volume_ratio_20d"", ""log_volume"", ""abnormal_volume_flag"", ""sec_sentiment_score"", ""sec_positive_prob"", ""sec_negative_prob"", ""sec_neutral_prob"", ""sec_sentiment_abs"", ""sec_sentiment_change_prev"", ""sec_positive_change_prev"", ""sec_negative_change_prev"", ""sec_chunk_count"", ""sec_log_chunk_count"", ""days_since_prior_event"", ""days_since_prior_same_event_type"", ""current_filing_fundamentals_available"", ""fund_snapshot_is_current_event""]","[""gross_margin""]","[""current_filing_sentiment_available""]","[""earnings_growth_yoy"", ""inventory_turnover"", ""receivables_turnover"", ""revenue_growth_yoy""]",[],"[""earnings_growth_yoy"", ""inventory_turnover"", ""receivables_turnover"", ""revenue_growth_yoy""]",[],cpu,"{""lower"": null, ""upper"": null}",252,5,5,2024-01-01,"{""current_ratio"": 7.389162561576355, ""quick_ratio"": 18.226600985221676, ""cash_ratio"": 9.35960591133005, ""working_capital_to_total_assets"": 10.22167487684729, ""debt_to_equity"": 8.004926108374384, ""debt_to_assets"": 7.389162561576355, ""long_term_debt_ratio"": 12.807881773399016, ""operating_margin"": 12.931034482758621, ""net_margin"": 7.758620689655173, ""roa"": 15.024630541871922, ""roe"": 14.655172413793101, ""asset_turnover"": 15.024630541871922, ""inventory_turnover"": 25.615763546798032, ""receivables_turnover"": 28.694581280788178, ""revenue_growth_qoq"": 15.024630541871922, ""revenue_growth_yoy"": 27.339901477832512, ""earnings_growth_qoq"": 15.64039408866995, ""earnings_growth_yoy"": 28.694581280788178, ""cfo_to_net_income"": 9.35960591133005, ""accruals_ratio"": 15.024630541871922, ""rel_return_5d"": 0.0, ""rel_return_10d"": 0.0, ""rel_return_21d"": 0.0, ""realized_vol_21d"": 0.0, ""realized_vol_63d"": 0.0, ""vol_ratio_21d_63d"": 0.0, ""beta_63d_to_sector"": 0.0, ""overnight_gap_1d"": 0.0, ""abs_return_shock_1d"": 0.0, ""drawdown_21d"": 0.0, ""return_zscore_21d"": 0.0, ""volume_ratio_20d"": 0.0, ""log_volume"": 0.0, ""abnormal_volume_flag"": 0.0, ""sec_sentiment_score"": 0.0, ""sec_positive_prob"": 0.0, ""sec_negative_prob"": 0.0, ""sec_neutral_prob"": 0.0, ""sec_sentiment_abs"": 0.0, ""sec_sentiment_change_prev"": 0.0, ""sec_positive_change_prev"": 0.0, ""sec_negative_change_prev"": 0.0, ""sec_chunk_count"": 0.0, ""sec_log_chunk_count"": 0.0, ""days_since_prior_event"": 4.064039408866995, ""days_since_prior_same_event_type"": 8.12807881773399, ""current_filing_fundamentals_available"": 0.0, ""fund_snapshot_is_current_event"": 0.0}",False
event_v2_21d_sign,21,sign,,xgboost,0.5194071706730224,0.8573414787446678,0.48016568055469655,0.5434289083940034,0.0407900751336701,0.502248875562219,0.7736662400025925,0.5531914893617021,0.37681159420289856,-0.07220191226096737,5,127,44,"[""current_ratio"", ""quick_ratio"", ""cash_ratio"", ""working_capital_to_total_assets"", ""debt_to_equity"", ""debt_to_assets"", ""long_term_debt_ratio"", ""operating_margin"", ""net_margin"", ""roa"", ""roe"", ""asset_turnover"", ""revenue_growth_qoq"", ""earnings_growth_qoq"", ""cfo_to_net_income"", ""accruals_ratio"", ""rel_return_5d"", ""rel_return_10d"", ""rel_return_21d"", ""realized_vol_21d"", ""realized_vol_63d"", ""vol_ratio_21d_63d"", ""beta_63d_to_sector"", ""overnight_gap_1d"", ""abs_return_shock_1d"", ""drawdown_21d"", ""return_zscore_21d"", ""volume_ratio_20d"", ""log_volume"", ""abnormal_volume_flag"", ""sec_sentiment_score"", ""sec_positive_prob"", ""sec_negative_prob"", ""sec_neutral_prob"", ""sec_sentiment_abs"", ""sec_sentiment_change_prev"", ""sec_positive_change_prev"", ""sec_negative_change_prev"", ""sec_chunk_count"", ""sec_log_chunk_count"", ""days_since_prior_event"", ""days_since_prior_same_event_type"", ""current_filing_fundamentals_available"", ""fund_snapshot_is_current_event""]","[""gross_margin""]","[""current_filing_sentiment_available""]","[""earnings_growth_yoy"", ""inventory_turnover"", ""receivables_turnover"", ""revenue_growth_yoy""]",[],"[""earnings_growth_yoy"", ""inventory_turnover"", ""receivables_turnover"", ""revenue_growth_yoy""]",[],cuda,"{""lower"": null, ""upper"": null}",252,5,5,2024-01-01,"{""current_ratio"": 7.389162561576355, ""quick_ratio"": 18.226600985221676, ""cash_ratio"": 9.35960591133005, ""working_capital_to_total_assets"": 10.22167487684729, ""debt_to_equity"": 8.004926108374384, ""debt_to_assets"": 7.389162561576355, ""long_term_debt_ratio"": 12.807881773399016, ""operating_margin"": 12.931034482758621, ""net_margin"": 7.758620689655173, ""roa"": 15.024630541871922, ""roe"": 14.655172413793101, ""asset_turnover"": 15.024630541871922, ""inventory_turnover"": 25.615763546798032, ""receivables_turnover"": 28.694581280788178, ""revenue_growth_qoq"": 15.024630541871922, ""revenue_growth_yoy"": 27.339901477832512, ""earnings_growth_qoq"": 15.64039408866995, ""earnings_growth_yoy"": 28.694581280788178, ""cfo_to_net_income"": 9.35960591133005, ""accruals_ratio"": 15.024630541871922, ""rel_return_5d"": 0.0, ""rel_return_10d"": 0.0, ""rel_return_21d"": 0.0, ""realized_vol_21d"": 0.0, ""realized_vol_63d"": 0.0, ""vol_ratio_21d_63d"": 0.0, ""beta_63d_to_sector"": 0.0, ""overnight_gap_1d"": 0.0, ""abs_return_shock_1d"": 0.0, ""drawdown_21d"": 0.0, ""return_zscore_21d"": 0.0, ""volume_ratio_20d"": 0.0, ""log_volume"": 0.0, ""abnormal_volume_flag"": 0.0, ""sec_sentiment_score"": 0.0, ""sec_positive_prob"": 0.0, ""sec_negative_prob"": 0.0, ""sec_neutral_prob"": 0.0, ""sec_sentiment_abs"": 0.0, ""sec_sentiment_change_prev"": 0.0, ""sec_positive_change_prev"": 0.0, ""sec_negative_change_prev"": 0.0, ""sec_chunk_count"": 0.0, ""sec_log_chunk_count"": 0.0, ""days_since_prior_event"": 4.064039408866995, ""days_since_prior_same_event_type"": 8.12807881773399, ""current_filing_fundamentals_available"": 0.0, ""fund_snapshot_is_current_event"": 0.0}",True
event_v2_5d_quantile_20,5,quantile,0.2,logistic_regression,0.5127854153643627,0.903235948154574,0.44872829131652664,0.4343474069789859,0.005627940606642368,0.5057471264367815,0.7615227916497276,0.6,0.6923076923076923,0.004962400274840631,5,68,43,"[""current_ratio"", ""cash_ratio"", ""working_capital_to_total_assets"", ""debt_to_equity"", ""debt_to_assets"", ""long_term_debt_ratio"", ""operating_margin"", ""net_margin"", ""roa"", ""roe"", ""asset_turnover"", ""revenue_growth_qoq"", ""earnings_growth_qoq"", ""cfo_to_net_income"", ""accruals_ratio"", ""rel_return_5d"", ""rel_return_10d"", ""rel_return_21d"", ""realized_vol_21d"", ""realized_vol_63d"", ""vol_ratio_21d_63d"", ""beta_63d_to_sector"", ""overnight_gap_1d"", ""abs_return_shock_1d"", ""drawdown_21d"", ""return_zscore_21d"", ""volume_ratio_20d"", ""log_volume"", ""abnormal_volume_flag"", ""sec_sentiment_score"", ""sec_positive_prob"", ""sec_negative_prob"", ""sec_neutral_prob"", ""sec_sentiment_abs"", ""sec_sentiment_change_prev"", ""sec_positive_change_prev"", ""sec_negative_change_prev"", ""sec_chunk_count"", ""sec_log_chunk_count"", ""days_since_prior_event"", ""days_since_prior_same_event_type"", ""current_filing_fundamentals_available"", ""fund_snapshot_is_current_event""]","[""gross_margin""]","[""current_filing_sentiment_available""]","[""earnings_growth_yoy"", ""inventory_turnover"", ""quick_ratio"", ""receivables_turnover"", ""revenue_growth_yoy""]",[],"[""earnings_growth_yoy"", ""inventory_turnover"", ""receivables_turnover"", ""revenue_growth_yoy""]",[],cpu,"{""lower"": -0.019273293164509982, ""upper"": 0.017776353589575425}",252,5,5,2024-01-01,"{""current_ratio"": 8.630952380952381, ""quick_ratio"": 20.535714285714285, ""cash_ratio"": 10.416666666666668, ""working_capital_to_total_assets"": 11.011904761904761, ""debt_to_equity"": 9.821428571428571, ""debt_to_assets"": 8.928571428571429, ""long_term_debt_ratio"": 15.178571428571427, ""operating_margin"": 14.880952380952381, ""net_margin"": 9.821428571428571, ""roa"": 13.988095238095239, ""roe"": 12.797619047619047, ""asset_turnover"": 13.988095238095239, ""inventory_turnover"": 25.297619047619047, ""receivables_turnover"": 29.761904761904763, ""revenue_growth_qoq"": 13.690476190476192, ""revenue_growth_yoy"": 25.892857142857146, ""earnings_growth_qoq"": 13.095238095238097, ""earnings_growth_yoy"": 25.595238095238095, ""cfo_to_net_income"": 10.119047619047619, ""accruals_ratio"": 13.988095238095239, ""rel_return_5d"": 0.0, ""rel_return_10d"": 0.0, ""rel_return_21d"": 0.0, ""realized_vol_21d"": 0.0, ""realized_vol_63d"": 0.0, ""vol_ratio_21d_63d"": 0.0, ""beta_63d_to_sector"": 0.0, ""overnight_gap_1d"": 0.0, ""abs_return_shock_1d"": 0.0, ""drawdown_21d"": 0.0, ""return_zscore_21d"": 0.0, ""volume_ratio_20d"": 0.0, ""log_volume"": 0.0, ""abnormal_volume_flag"": 0.0, ""sec_sentiment_score"": 0.0, ""sec_positive_prob"": 0.0, ""sec_negative_prob"": 0.0, ""sec_neutral_prob"": 0.0, ""sec_sentiment_abs"": 0.0, ""sec_sentiment_change_prev"": 0.0, ""sec_positive_change_prev"": 0.0, ""sec_negative_change_prev"": 0.0, ""sec_chunk_count"": 0.0, ""sec_log_chunk_count"": 0.0, ""days_since_prior_event"": 2.380952380952381, ""days_since_prior_same_event_type"": 5.059523809523809, ""current_filing_fundamentals_available"": 0.0, ""fund_snapshot_is_current_event"": 0.0}",False
