panel_name,label_variant,model_name,cv_auc_mean,cv_log_loss_mean,cv_precision_mean,cv_recall_mean,cv_rank_ic_mean,holdout_auc,holdout_log_loss,holdout_precision,holdout_recall,holdout_rank_ic,cv_fold_count,holdout_row_count,xgboost_backend,explicit_feature_exclusions,auto_all_missing_exclusions,auto_constant_exclusions,fold_missingness_exclusions_last_fold,fold_constant_exclusions_last_fold,holdout_missingness_exclusions,holdout_constant_exclusions,usable_feature_count_last_fold,usable_feature_columns_last_fold,train_missingness_by_feature_pct_last_fold,holdout_start,n_splits,embargo_days,min_train_dates,is_selected_primary_model,cv_auc_std,worst_fold_auc,diagnostic_fold_count,dominant_feature_name,dominant_feature_top3_folds,config_path,experiment_family,interaction_style,design_note,beats_plain_quarterly,beats_quarterly_alpha_vantage,beats_current_best_quarterly
event_panel_v2_quarterly_stability_core_additive,event_v2_63d_sign,xgboost,0.5261937643044517,0.7711584784706135,0.4940168365800408,0.4522720344712987,0.0480081231234944,0.4879711307137129,0.8085610522350355,0.5641025641025641,0.3793103448275862,-0.0100757134536983,5,101,cpu,"[""gross_margin"", ""current_filing_sentiment_available"", ""rel_return_5d"", ""rel_return_10d"", ""rel_return_21d"", ""realized_vol_21d"", ""realized_vol_63d"", ""vol_ratio_21d_63d"", ""beta_63d_to_sector"", ""overnight_gap_1d"", ""abs_return_shock_1d"", ""drawdown_21d"", ""return_zscore_21d"", ""volume_ratio_20d"", ""log_volume"", ""abnormal_volume_flag"", ""sec_sentiment_score"", ""sec_positive_prob"", ""sec_negative_prob"", ""sec_neutral_prob"", ""sec_sentiment_abs"", ""sec_sentiment_change_prev"", ""sec_positive_change_prev"", ""sec_negative_change_prev"", ""sec_chunk_count"", ""sec_log_chunk_count""]",[],[],"[""earnings_growth_yoy"", ""inventory_turnover"", ""qfd_delta_accruals_ratio"", ""qfd_delta_asset_turnover"", ""qfd_delta_earnings_growth_qoq"", ""qfd_delta_revenue_growth_qoq"", ""qfd_delta_roa"", ""qfd_growth_delta_combo"", ""receivables_turnover"", ""revenue_growth_yoy""]",[],"[""earnings_growth_yoy"", ""inventory_turnover"", ""qfd_delta_accruals_ratio"", ""qfd_delta_asset_turnover"", ""qfd_delta_earnings_growth_qoq"", ""qfd_delta_revenue_growth_qoq"", ""qfd_delta_roa"", ""qfd_growth_delta_combo"", ""receivables_turnover"", ""revenue_growth_yoy""]",[],68,"[""current_ratio"", ""quick_ratio"", ""cash_ratio"", ""working_capital_to_total_assets"", ""debt_to_equity"", ""debt_to_assets"", ""long_term_debt_ratio"", ""operating_margin"", ""net_margin"", ""roa"", ""roe"", ""asset_turnover"", ""revenue_growth_qoq"", ""earnings_growth_qoq"", ""cfo_to_net_income"", ""accruals_ratio"", ""liquidity_profile_score"", ""solvency_profile_score"", ""profitability_profile_score"", ""growth_quality_profile_score"", ""overall_financial_health_score"", ""days_since_prior_event"", ""days_since_prior_same_event_type"", ""current_filing_fundamentals_available"", ""fund_snapshot_is_current_event"", ""av_latest_prior_eps_surprise_before_event"", ""av_latest_prior_eps_surprise_pct_before_event"", ""av_trailing_4q_eps_surprise_mean"", ""av_trailing_4q_eps_surprise_std"", ""av_trailing_4q_eps_surprise_pct_mean"", ""av_trailing_4q_eps_beat_rate"", ""av_days_since_last_earnings_release"", ""av_latest_quarterly_eps_estimate_before_event"", ""av_latest_quarterly_revenue_estimate_before_event"", ""av_eps_estimate_analyst_count_before_event"", ""av_revenue_estimate_analyst_count_before_event"", ""av_eps_estimate_revision_30d"", ""av_eps_estimate_revision_90d"", ""qfd_delta_operating_margin"", ""qfd_delta_net_margin"", ""qfd_delta_liquidity_profile_score"", ""qfd_delta_solvency_profile_score"", ""qfd_delta_profitability_profile_score"", ""qfd_delta_growth_quality_profile_score"", ""qfd_delta_overall_financial_health_score"", ""qfd_margin_delta_combo"", ""qfd_profile_delta_combo"", ""qfd_av_surprise_consistency"", ""qfd_av_surprise_pct_consistency"", ""qfd_av_revision_pressure"", ""qfd_av_revision_acceleration"", ""qfd_av_revision_breadth_pressure"", ""qfd_av_estimate_breadth_mean"", ""qfd_av_revision_direction_flag"", ""qfd_av_revision_magnitude_bucket"", ""qfd_av_revision_plus_surprise"", ""qfd_av_surprise_consistency_bucket"", ""qfd_av_latest_surprise_vs_trailing_pct"", ""qfd_av_trailing_surprise_pct_std_clipped"", ""qfd_log_days_since_last_earnings_release"", ""qfd_log_days_since_prior_event"", ""qfd_log_days_since_prior_same_event_type"", ""qfd_event_gap_ratio"", ""qfd_event_gap_difference"", ""qfd_prior_event_gap_bucket"", ""qfd_prior_same_type_gap_bucket"", ""qfd_short_cycle_flag"", ""qfd_short_same_type_cycle_flag""]","{""current_ratio"": 7.806191117092867, ""quick_ratio"": 18.57335127860027, ""cash_ratio"": 9.959623149394348, ""working_capital_to_total_assets"": 10.632570659488561, ""debt_to_equity"": 8.47913862718708, ""debt_to_assets"": 7.806191117092867, ""long_term_debt_ratio"": 13.189771197846568, ""operating_margin"": 13.324360699865412, ""net_margin"": 8.209959623149395, ""roa"": 16.01615074024226, ""roe"": 15.746971736204577, ""asset_turnover"": 16.01615074024226, ""inventory_turnover"": 26.648721399730825, ""receivables_turnover"": 29.609690444145357, ""revenue_growth_qoq"": 16.1507402422611, ""revenue_growth_yoy"": 28.936742934051146, ""earnings_growth_qoq"": 16.41991924629879, ""earnings_growth_yoy"": 30.148048452220728, ""cfo_to_net_income"": 9.55585464333782, ""accruals_ratio"": 16.01615074024226, ""liquidity_profile_score"": 7.806191117092867, ""solvency_profile_score"": 4.979811574697174, ""profitability_profile_score"": 8.07537012113055, ""growth_quality_profile_score"": 7.671601615074024, ""overall_financial_health_score"": 4.5760430686406455, ""days_since_prior_event"": 4.441453566621804, ""days_since_prior_same_event_type"": 8.882907133243608, ""current_filing_fundamentals_available"": 0.0, ""fund_snapshot_is_current_event"": 0.0, ""av_latest_prior_eps_surprise_before_event"": 3.3647375504710633, ""av_latest_prior_eps_surprise_pct_before_event"": 3.6339165545087484, ""av_trailing_4q_eps_surprise_mean"": 3.3647375504710633, ""av_trailing_4q_eps_surprise_std"": 3.3647375504710633, ""av_trailing_4q_eps_surprise_pct_mean"": 3.3647375504710633, ""av_trailing_4q_eps_beat_rate"": 3.3647375504710633, ""av_days_since_last_earnings_release"": 3.3647375504710633, ""av_latest_quarterly_eps_estimate_before_event"": 19.515477792732167, ""av_latest_quarterly_revenue_estimate_before_event"": 19.515477792732167, ""av_eps_estimate_analyst_count_before_event"": 19.515477792732167, ""av_revenue_estimate_analyst_count_before_event"": 19.515477792732167, ""av_eps_estimate_revision_30d"": 19.515477792732167, ""av_eps_estimate_revision_90d"": 19.515477792732167, ""qfd_delta_operating_margin"": 18.977119784656796, ""qfd_delta_net_margin"": 14.401076716016151, ""qfd_delta_roa"": 22.476446837146703, ""qfd_delta_asset_turnover"": 22.476446837146703, ""qfd_delta_revenue_growth_qoq"": 22.476446837146703, ""qfd_delta_earnings_growth_qoq"": 22.611036339165544, ""qfd_delta_accruals_ratio"": 22.476446837146703, ""qfd_delta_liquidity_profile_score"": 13.862718707940779, ""qfd_delta_solvency_profile_score"": 10.767160161507402, ""qfd_delta_profitability_profile_score"": 14.131897711978466, ""qfd_delta_growth_quality_profile_score"": 13.593539703903096, ""qfd_delta_overall_financial_health_score"": 10.228802153432031, ""qfd_margin_delta_combo"": 18.977119784656796, ""qfd_growth_delta_combo"": 23.553162853297444, ""qfd_profile_delta_combo"": 14.131897711978466, ""qfd_av_surprise_consistency"": 3.3647375504710633, ""qfd_av_surprise_pct_consistency"": 3.3647375504710633, ""qfd_av_revision_pressure"": 19.515477792732167, ""qfd_av_revision_acceleration"": 19.515477792732167, ""qfd_av_revision_breadth_pressure"": 19.515477792732167, ""qfd_av_estimate_breadth_mean"": 19.515477792732167, ""qfd_av_revision_direction_flag"": 19.515477792732167, ""qfd_av_revision_magnitude_bucket"": 19.515477792732167, ""qfd_av_revision_plus_surprise"": 19.784656796769852, ""qfd_av_surprise_consistency_bucket"": 3.3647375504710633, ""qfd_av_latest_surprise_vs_trailing_pct"": 3.6339165545087484, ""qfd_av_trailing_surprise_pct_std_clipped"": 3.3647375504710633, ""qfd_log_days_since_last_earnings_release"": 3.3647375504710633, ""qfd_log_days_since_prior_event"": 4.441453566621804, ""qfd_log_days_since_prior_same_event_type"": 8.882907133243608, ""qfd_event_gap_ratio"": 8.882907133243608, ""qfd_event_gap_difference"": 8.882907133243608, ""qfd_prior_event_gap_bucket"": 4.441453566621804, ""qfd_prior_same_type_gap_bucket"": 8.882907133243608, ""qfd_short_cycle_flag"": 4.441453566621804, ""qfd_short_same_type_cycle_flag"": 8.882907133243608}",2024-01-01,5,5,252,True,0.05010446826567324,0.4291777188328912,5,av_days_since_last_earnings_release,3,configs\event_panel_v2_quarterly_stability_core_additive.yaml,quarterly_core,additive,quarterly_core_additive,True,True,False
event_panel_v2_quarterly_stability_core_additive,event_v2_63d_sign,logistic_regression,0.4997793797195268,0.7740369609710223,0.4863123993558776,0.4613658640935431,-0.0107402959350549,0.4623095429029671,0.7825664828808981,0.5384615384615384,0.3620689655172414,-0.0844612696563773,5,101,cpu,"[""gross_margin"", ""current_filing_sentiment_available"", ""rel_return_5d"", ""rel_return_10d"", ""rel_return_21d"", ""realized_vol_21d"", ""realized_vol_63d"", ""vol_ratio_21d_63d"", ""beta_63d_to_sector"", ""overnight_gap_1d"", ""abs_return_shock_1d"", ""drawdown_21d"", ""return_zscore_21d"", ""volume_ratio_20d"", ""log_volume"", ""abnormal_volume_flag"", ""sec_sentiment_score"", ""sec_positive_prob"", ""sec_negative_prob"", ""sec_neutral_prob"", ""sec_sentiment_abs"", ""sec_sentiment_change_prev"", ""sec_positive_change_prev"", ""sec_negative_change_prev"", ""sec_chunk_count"", ""sec_log_chunk_count""]",[],[],"[""earnings_growth_yoy"", ""inventory_turnover"", ""qfd_delta_accruals_ratio"", ""qfd_delta_asset_turnover"", ""qfd_delta_earnings_growth_qoq"", ""qfd_delta_revenue_growth_qoq"", ""qfd_delta_roa"", ""qfd_growth_delta_combo"", ""receivables_turnover"", ""revenue_growth_yoy""]",[],"[""earnings_growth_yoy"", ""inventory_turnover"", ""qfd_delta_accruals_ratio"", ""qfd_delta_asset_turnover"", ""qfd_delta_earnings_growth_qoq"", ""qfd_delta_revenue_growth_qoq"", ""qfd_delta_roa"", ""qfd_growth_delta_combo"", ""receivables_turnover"", ""revenue_growth_yoy""]",[],68,"[""current_ratio"", ""quick_ratio"", ""cash_ratio"", ""working_capital_to_total_assets"", ""debt_to_equity"", ""debt_to_assets"", ""long_term_debt_ratio"", ""operating_margin"", ""net_margin"", ""roa"", ""roe"", ""asset_turnover"", ""revenue_growth_qoq"", ""earnings_growth_qoq"", ""cfo_to_net_income"", ""accruals_ratio"", ""liquidity_profile_score"", ""solvency_profile_score"", ""profitability_profile_score"", ""growth_quality_profile_score"", ""overall_financial_health_score"", ""days_since_prior_event"", ""days_since_prior_same_event_type"", ""current_filing_fundamentals_available"", ""fund_snapshot_is_current_event"", ""av_latest_prior_eps_surprise_before_event"", ""av_latest_prior_eps_surprise_pct_before_event"", ""av_trailing_4q_eps_surprise_mean"", ""av_trailing_4q_eps_surprise_std"", ""av_trailing_4q_eps_surprise_pct_mean"", ""av_trailing_4q_eps_beat_rate"", ""av_days_since_last_earnings_release"", ""av_latest_quarterly_eps_estimate_before_event"", ""av_latest_quarterly_revenue_estimate_before_event"", ""av_eps_estimate_analyst_count_before_event"", ""av_revenue_estimate_analyst_count_before_event"", ""av_eps_estimate_revision_30d"", ""av_eps_estimate_revision_90d"", ""qfd_delta_operating_margin"", ""qfd_delta_net_margin"", ""qfd_delta_liquidity_profile_score"", ""qfd_delta_solvency_profile_score"", ""qfd_delta_profitability_profile_score"", ""qfd_delta_growth_quality_profile_score"", ""qfd_delta_overall_financial_health_score"", ""qfd_margin_delta_combo"", ""qfd_profile_delta_combo"", ""qfd_av_surprise_consistency"", ""qfd_av_surprise_pct_consistency"", ""qfd_av_revision_pressure"", ""qfd_av_revision_acceleration"", ""qfd_av_revision_breadth_pressure"", ""qfd_av_estimate_breadth_mean"", ""qfd_av_revision_direction_flag"", ""qfd_av_revision_magnitude_bucket"", ""qfd_av_revision_plus_surprise"", ""qfd_av_surprise_consistency_bucket"", ""qfd_av_latest_surprise_vs_trailing_pct"", ""qfd_av_trailing_surprise_pct_std_clipped"", ""qfd_log_days_since_last_earnings_release"", ""qfd_log_days_since_prior_event"", ""qfd_log_days_since_prior_same_event_type"", ""qfd_event_gap_ratio"", ""qfd_event_gap_difference"", ""qfd_prior_event_gap_bucket"", ""qfd_prior_same_type_gap_bucket"", ""qfd_short_cycle_flag"", ""qfd_short_same_type_cycle_flag""]","{""current_ratio"": 7.806191117092867, ""quick_ratio"": 18.57335127860027, ""cash_ratio"": 9.959623149394348, ""working_capital_to_total_assets"": 10.632570659488561, ""debt_to_equity"": 8.47913862718708, ""debt_to_assets"": 7.806191117092867, ""long_term_debt_ratio"": 13.189771197846568, ""operating_margin"": 13.324360699865412, ""net_margin"": 8.209959623149395, ""roa"": 16.01615074024226, ""roe"": 15.746971736204577, ""asset_turnover"": 16.01615074024226, ""inventory_turnover"": 26.648721399730825, ""receivables_turnover"": 29.609690444145357, ""revenue_growth_qoq"": 16.1507402422611, ""revenue_growth_yoy"": 28.936742934051146, ""earnings_growth_qoq"": 16.41991924629879, ""earnings_growth_yoy"": 30.148048452220728, ""cfo_to_net_income"": 9.55585464333782, ""accruals_ratio"": 16.01615074024226, ""liquidity_profile_score"": 7.806191117092867, ""solvency_profile_score"": 4.979811574697174, ""profitability_profile_score"": 8.07537012113055, ""growth_quality_profile_score"": 7.671601615074024, ""overall_financial_health_score"": 4.5760430686406455, ""days_since_prior_event"": 4.441453566621804, ""days_since_prior_same_event_type"": 8.882907133243608, ""current_filing_fundamentals_available"": 0.0, ""fund_snapshot_is_current_event"": 0.0, ""av_latest_prior_eps_surprise_before_event"": 3.3647375504710633, ""av_latest_prior_eps_surprise_pct_before_event"": 3.6339165545087484, ""av_trailing_4q_eps_surprise_mean"": 3.3647375504710633, ""av_trailing_4q_eps_surprise_std"": 3.3647375504710633, ""av_trailing_4q_eps_surprise_pct_mean"": 3.3647375504710633, ""av_trailing_4q_eps_beat_rate"": 3.3647375504710633, ""av_days_since_last_earnings_release"": 3.3647375504710633, ""av_latest_quarterly_eps_estimate_before_event"": 19.515477792732167, ""av_latest_quarterly_revenue_estimate_before_event"": 19.515477792732167, ""av_eps_estimate_analyst_count_before_event"": 19.515477792732167, ""av_revenue_estimate_analyst_count_before_event"": 19.515477792732167, ""av_eps_estimate_revision_30d"": 19.515477792732167, ""av_eps_estimate_revision_90d"": 19.515477792732167, ""qfd_delta_operating_margin"": 18.977119784656796, ""qfd_delta_net_margin"": 14.401076716016151, ""qfd_delta_roa"": 22.476446837146703, ""qfd_delta_asset_turnover"": 22.476446837146703, ""qfd_delta_revenue_growth_qoq"": 22.476446837146703, ""qfd_delta_earnings_growth_qoq"": 22.611036339165544, ""qfd_delta_accruals_ratio"": 22.476446837146703, ""qfd_delta_liquidity_profile_score"": 13.862718707940779, ""qfd_delta_solvency_profile_score"": 10.767160161507402, ""qfd_delta_profitability_profile_score"": 14.131897711978466, ""qfd_delta_growth_quality_profile_score"": 13.593539703903096, ""qfd_delta_overall_financial_health_score"": 10.228802153432031, ""qfd_margin_delta_combo"": 18.977119784656796, ""qfd_growth_delta_combo"": 23.553162853297444, ""qfd_profile_delta_combo"": 14.131897711978466, ""qfd_av_surprise_consistency"": 3.3647375504710633, ""qfd_av_surprise_pct_consistency"": 3.3647375504710633, ""qfd_av_revision_pressure"": 19.515477792732167, ""qfd_av_revision_acceleration"": 19.515477792732167, ""qfd_av_revision_breadth_pressure"": 19.515477792732167, ""qfd_av_estimate_breadth_mean"": 19.515477792732167, ""qfd_av_revision_direction_flag"": 19.515477792732167, ""qfd_av_revision_magnitude_bucket"": 19.515477792732167, ""qfd_av_revision_plus_surprise"": 19.784656796769852, ""qfd_av_surprise_consistency_bucket"": 3.3647375504710633, ""qfd_av_latest_surprise_vs_trailing_pct"": 3.6339165545087484, ""qfd_av_trailing_surprise_pct_std_clipped"": 3.3647375504710633, ""qfd_log_days_since_last_earnings_release"": 3.3647375504710633, ""qfd_log_days_since_prior_event"": 4.441453566621804, ""qfd_log_days_since_prior_same_event_type"": 8.882907133243608, ""qfd_event_gap_ratio"": 8.882907133243608, ""qfd_event_gap_difference"": 8.882907133243608, ""qfd_prior_event_gap_bucket"": 4.441453566621804, ""qfd_prior_same_type_gap_bucket"": 8.882907133243608, ""qfd_short_cycle_flag"": 4.441453566621804, ""qfd_short_same_type_cycle_flag"": 8.882907133243608}",2024-01-01,5,5,252,False,0.04282363532847976,0.41704374057315236,5,av_days_since_last_earnings_release,1,configs\event_panel_v2_quarterly_stability_core_additive.yaml,quarterly_core,additive,quarterly_core_additive,True,False,False
event_panel_v2_quarterly_stability_core_additive,event_v2_63d_sign,random_forest,0.5058152019490125,0.6974634805326374,0.4885678708511979,0.3783702914245768,0.0367337249174318,0.4398556535685646,0.7165487730153403,0.5161290322580645,0.2758620689655172,-0.1234944670937681,5,101,cpu,"[""gross_margin"", ""current_filing_sentiment_available"", ""rel_return_5d"", ""rel_return_10d"", ""rel_return_21d"", ""realized_vol_21d"", ""realized_vol_63d"", ""vol_ratio_21d_63d"", ""beta_63d_to_sector"", ""overnight_gap_1d"", ""abs_return_shock_1d"", ""drawdown_21d"", ""return_zscore_21d"", ""volume_ratio_20d"", ""log_volume"", ""abnormal_volume_flag"", ""sec_sentiment_score"", ""sec_positive_prob"", ""sec_negative_prob"", ""sec_neutral_prob"", ""sec_sentiment_abs"", ""sec_sentiment_change_prev"", ""sec_positive_change_prev"", ""sec_negative_change_prev"", ""sec_chunk_count"", ""sec_log_chunk_count""]",[],[],"[""earnings_growth_yoy"", ""inventory_turnover"", ""qfd_delta_accruals_ratio"", ""qfd_delta_asset_turnover"", ""qfd_delta_earnings_growth_qoq"", ""qfd_delta_revenue_growth_qoq"", ""qfd_delta_roa"", ""qfd_growth_delta_combo"", ""receivables_turnover"", ""revenue_growth_yoy""]",[],"[""earnings_growth_yoy"", ""inventory_turnover"", ""qfd_delta_accruals_ratio"", ""qfd_delta_asset_turnover"", ""qfd_delta_earnings_growth_qoq"", ""qfd_delta_revenue_growth_qoq"", ""qfd_delta_roa"", ""qfd_growth_delta_combo"", ""receivables_turnover"", ""revenue_growth_yoy""]",[],68,"[""current_ratio"", ""quick_ratio"", ""cash_ratio"", ""working_capital_to_total_assets"", ""debt_to_equity"", ""debt_to_assets"", ""long_term_debt_ratio"", ""operating_margin"", ""net_margin"", ""roa"", ""roe"", ""asset_turnover"", ""revenue_growth_qoq"", ""earnings_growth_qoq"", ""cfo_to_net_income"", ""accruals_ratio"", ""liquidity_profile_score"", ""solvency_profile_score"", ""profitability_profile_score"", ""growth_quality_profile_score"", ""overall_financial_health_score"", ""days_since_prior_event"", ""days_since_prior_same_event_type"", ""current_filing_fundamentals_available"", ""fund_snapshot_is_current_event"", ""av_latest_prior_eps_surprise_before_event"", ""av_latest_prior_eps_surprise_pct_before_event"", ""av_trailing_4q_eps_surprise_mean"", ""av_trailing_4q_eps_surprise_std"", ""av_trailing_4q_eps_surprise_pct_mean"", ""av_trailing_4q_eps_beat_rate"", ""av_days_since_last_earnings_release"", ""av_latest_quarterly_eps_estimate_before_event"", ""av_latest_quarterly_revenue_estimate_before_event"", ""av_eps_estimate_analyst_count_before_event"", ""av_revenue_estimate_analyst_count_before_event"", ""av_eps_estimate_revision_30d"", ""av_eps_estimate_revision_90d"", ""qfd_delta_operating_margin"", ""qfd_delta_net_margin"", ""qfd_delta_liquidity_profile_score"", ""qfd_delta_solvency_profile_score"", ""qfd_delta_profitability_profile_score"", ""qfd_delta_growth_quality_profile_score"", ""qfd_delta_overall_financial_health_score"", ""qfd_margin_delta_combo"", ""qfd_profile_delta_combo"", ""qfd_av_surprise_consistency"", ""qfd_av_surprise_pct_consistency"", ""qfd_av_revision_pressure"", ""qfd_av_revision_acceleration"", ""qfd_av_revision_breadth_pressure"", ""qfd_av_estimate_breadth_mean"", ""qfd_av_revision_direction_flag"", ""qfd_av_revision_magnitude_bucket"", ""qfd_av_revision_plus_surprise"", ""qfd_av_surprise_consistency_bucket"", ""qfd_av_latest_surprise_vs_trailing_pct"", ""qfd_av_trailing_surprise_pct_std_clipped"", ""qfd_log_days_since_last_earnings_release"", ""qfd_log_days_since_prior_event"", ""qfd_log_days_since_prior_same_event_type"", ""qfd_event_gap_ratio"", ""qfd_event_gap_difference"", ""qfd_prior_event_gap_bucket"", ""qfd_prior_same_type_gap_bucket"", ""qfd_short_cycle_flag"", ""qfd_short_same_type_cycle_flag""]","{""current_ratio"": 7.806191117092867, ""quick_ratio"": 18.57335127860027, ""cash_ratio"": 9.959623149394348, ""working_capital_to_total_assets"": 10.632570659488561, ""debt_to_equity"": 8.47913862718708, ""debt_to_assets"": 7.806191117092867, ""long_term_debt_ratio"": 13.189771197846568, ""operating_margin"": 13.324360699865412, ""net_margin"": 8.209959623149395, ""roa"": 16.01615074024226, ""roe"": 15.746971736204577, ""asset_turnover"": 16.01615074024226, ""inventory_turnover"": 26.648721399730825, ""receivables_turnover"": 29.609690444145357, ""revenue_growth_qoq"": 16.1507402422611, ""revenue_growth_yoy"": 28.936742934051146, ""earnings_growth_qoq"": 16.41991924629879, ""earnings_growth_yoy"": 30.148048452220728, ""cfo_to_net_income"": 9.55585464333782, ""accruals_ratio"": 16.01615074024226, ""liquidity_profile_score"": 7.806191117092867, ""solvency_profile_score"": 4.979811574697174, ""profitability_profile_score"": 8.07537012113055, ""growth_quality_profile_score"": 7.671601615074024, ""overall_financial_health_score"": 4.5760430686406455, ""days_since_prior_event"": 4.441453566621804, ""days_since_prior_same_event_type"": 8.882907133243608, ""current_filing_fundamentals_available"": 0.0, ""fund_snapshot_is_current_event"": 0.0, ""av_latest_prior_eps_surprise_before_event"": 3.3647375504710633, ""av_latest_prior_eps_surprise_pct_before_event"": 3.6339165545087484, ""av_trailing_4q_eps_surprise_mean"": 3.3647375504710633, ""av_trailing_4q_eps_surprise_std"": 3.3647375504710633, ""av_trailing_4q_eps_surprise_pct_mean"": 3.3647375504710633, ""av_trailing_4q_eps_beat_rate"": 3.3647375504710633, ""av_days_since_last_earnings_release"": 3.3647375504710633, ""av_latest_quarterly_eps_estimate_before_event"": 19.515477792732167, ""av_latest_quarterly_revenue_estimate_before_event"": 19.515477792732167, ""av_eps_estimate_analyst_count_before_event"": 19.515477792732167, ""av_revenue_estimate_analyst_count_before_event"": 19.515477792732167, ""av_eps_estimate_revision_30d"": 19.515477792732167, ""av_eps_estimate_revision_90d"": 19.515477792732167, ""qfd_delta_operating_margin"": 18.977119784656796, ""qfd_delta_net_margin"": 14.401076716016151, ""qfd_delta_roa"": 22.476446837146703, ""qfd_delta_asset_turnover"": 22.476446837146703, ""qfd_delta_revenue_growth_qoq"": 22.476446837146703, ""qfd_delta_earnings_growth_qoq"": 22.611036339165544, ""qfd_delta_accruals_ratio"": 22.476446837146703, ""qfd_delta_liquidity_profile_score"": 13.862718707940779, ""qfd_delta_solvency_profile_score"": 10.767160161507402, ""qfd_delta_profitability_profile_score"": 14.131897711978466, ""qfd_delta_growth_quality_profile_score"": 13.593539703903096, ""qfd_delta_overall_financial_health_score"": 10.228802153432031, ""qfd_margin_delta_combo"": 18.977119784656796, ""qfd_growth_delta_combo"": 23.553162853297444, ""qfd_profile_delta_combo"": 14.131897711978466, ""qfd_av_surprise_consistency"": 3.3647375504710633, ""qfd_av_surprise_pct_consistency"": 3.3647375504710633, ""qfd_av_revision_pressure"": 19.515477792732167, ""qfd_av_revision_acceleration"": 19.515477792732167, ""qfd_av_revision_breadth_pressure"": 19.515477792732167, ""qfd_av_estimate_breadth_mean"": 19.515477792732167, ""qfd_av_revision_direction_flag"": 19.515477792732167, ""qfd_av_revision_magnitude_bucket"": 19.515477792732167, ""qfd_av_revision_plus_surprise"": 19.784656796769852, ""qfd_av_surprise_consistency_bucket"": 3.3647375504710633, ""qfd_av_latest_surprise_vs_trailing_pct"": 3.6339165545087484, ""qfd_av_trailing_surprise_pct_std_clipped"": 3.3647375504710633, ""qfd_log_days_since_last_earnings_release"": 3.3647375504710633, ""qfd_log_days_since_prior_event"": 4.441453566621804, ""qfd_log_days_since_prior_same_event_type"": 8.882907133243608, ""qfd_event_gap_ratio"": 8.882907133243608, ""qfd_event_gap_difference"": 8.882907133243608, ""qfd_prior_event_gap_bucket"": 4.441453566621804, ""qfd_prior_same_type_gap_bucket"": 8.882907133243608, ""qfd_short_cycle_flag"": 4.441453566621804, ""qfd_short_same_type_cycle_flag"": 8.882907133243608}",2024-01-01,5,5,252,False,0.04728418292785788,0.42976939203354303,5,qfd_log_days_since_last_earnings_release,2,configs\event_panel_v2_quarterly_stability_core_additive.yaml,quarterly_core,additive,quarterly_core_additive,False,False,False
