regime_name,regime_group,model_name,cv_auc_mean,cv_auc_std,worst_fold_auc,cv_log_loss_mean,cv_log_loss_std,cv_precision_mean,cv_recall_mean,cv_rank_ic_mean,holdout_auc,holdout_log_loss,holdout_precision,holdout_recall,holdout_rank_ic,feature_count,configured_feature_count,configured_features,holdout_usable_features,auto_all_missing_exclusions,auto_constant_exclusions,fold_missingness_exclusions_last_fold,fold_constant_exclusions_last_fold,holdout_missingness_exclusions,holdout_constant_exclusions,train_missingness_by_feature_pct_last_fold,cv_fold_count,holdout_row_count,xgboost_backend,cv_fold_top_driver_counts,holdout_top_drivers,holdout_auc_delta_vs_baseline
unpruned_logistic,block_mix,logistic_regression,0.5044008342171529,0.02303055070030712,0.46949602122015915,0.8126244727731876,0.058539667959596316,0.47487395214735884,0.4370125447412552,0.02059367851887249,0.44466720128307935,0.855858899842836,0.55,0.3793103448275862,-0.11426907396622016,103,103,"[""current_ratio"", ""quick_ratio"", ""cash_ratio"", ""working_capital_to_total_assets"", ""debt_to_equity"", ""debt_to_assets"", ""long_term_debt_ratio"", ""operating_margin"", ""net_margin"", ""roa"", ""roe"", ""asset_turnover"", ""total_debt_to_assets"", ""leverage_change_qoq"", ""revenue_growth_qoq"", ""earnings_growth_qoq"", ""cfo_to_net_income"", ""accruals_ratio"", ""liquidity_profile_score"", ""solvency_profile_score"", ""profitability_profile_score"", ""growth_quality_profile_score"", ""overall_financial_health_score"", ""days_since_prior_event"", ""days_since_prior_same_event_type"", ""current_filing_fundamentals_available"", ""fund_snapshot_is_current_event"", ""av_latest_prior_eps_surprise_before_event"", ""av_latest_prior_eps_surprise_pct_before_event"", ""av_trailing_4q_eps_surprise_mean"", ""av_trailing_4q_eps_surprise_std"", ""av_trailing_4q_eps_surprise_pct_mean"", ""av_trailing_4q_eps_surprise_pct_std"", ""av_trailing_4q_eps_beat_rate"", ""av_days_since_last_earnings_release"", ""av_latest_quarterly_eps_estimate_before_event"", ""av_latest_quarterly_revenue_estimate_before_event"", ""av_eps_estimate_analyst_count_before_event"", ""av_revenue_estimate_analyst_count_before_event"", ""av_eps_estimate_revision_30d"", ""av_eps_estimate_revision_90d"", ""av_coverage_any"", ""qfd_delta_operating_margin"", ""qfd_delta_net_margin"", ""qfd_delta_liquidity_profile_score"", ""qfd_delta_solvency_profile_score"", ""qfd_delta_profitability_profile_score"", ""qfd_delta_growth_quality_profile_score"", ""qfd_delta_overall_financial_health_score"", ""qfd_v2_operating_margin_lvl"", ""qfd_v2_net_margin_lvl"", ""qfd_v2_roa_lvl"", ""qfd_v2_debt_to_assets_lvl"", ""qfd_v2_working_capital_to_total_assets_lvl"", ""qfd_v2_accruals_ratio_lvl"", ""qfd_v2_cfo_to_net_income_lvl"", ""qfd_v2_operating_margin_d1"", ""qfd_v2_net_margin_d1"", ""qfd_v2_debt_to_assets_d1"", ""qfd_v2_working_capital_to_total_assets_d1"", ""qfd_v2_cfo_to_net_income_d1"", ""qfd_v3_operating_margin_d1"", ""qfd_v3_net_margin_d1"", ""qfd_v3_total_debt_to_assets_d1"", ""qfd_v3_cfo_to_net_income_d1"", ""qfd_v2_roa_zsec"", ""qfd_v2_debt_to_assets_zsec"", ""qfd_v2_operating_margin_d1_zsec"", ""qfd_v2_accruals_ratio_zsec"", ""qfd_v2_operating_margin_d1_ranksec"", ""qfd_v2_profitability_profile_score_ranksec"", ""qfd_v2_debt_to_assets_d1_ranksec"", ""qfd_margin_delta_combo"", ""qfd_profile_delta_combo"", ""qfd_av_surprise_consistency"", ""qfd_av_surprise_pct_consistency"", ""qfd_av_latest_surprise_vs_trailing_pct"", ""qfd_av_latest_surprise_vs_trailing_pct_abs"", ""qfd_av_latest_surprise_above_trailing_flag"", ""qfd_av_latest_surprise_vs_trailing_pct_bucket"", ""qfd_av_revision_pressure"", ""qfd_av_revision_acceleration"", ""qfd_av_estimate_breadth_mean"", ""qfd_av_revision_breadth_pressure"", ""qfd_av_revision_x_surprise"", ""qfd_av_revision_x_surprise_capped"", ""qfd_av_revision_direction_flag"", ""qfd_av_revision_magnitude_bucket"", ""qfd_av_revision_plus_surprise"", ""qfd_av_revision_surprise_same_sign_flag"", ""qfd_av_surprise_consistency_bucket"", ""qfd_av_trailing_surprise_pct_std_clipped"", ""qfd_av_trailing_surprise_pct_std_bucket"", ""qfd_av_surprise_x_financial_health"", ""qfd_log_days_since_last_earnings_release"", ""qfd_log_days_since_prior_event"", ""qfd_log_days_since_prior_same_event_type"", ""qfd_event_gap_ratio"", ""qfd_event_gap_difference"", ""qfd_prior_event_gap_bucket"", ""qfd_prior_same_type_gap_bucket"", ""qfd_short_cycle_flag"", ""qfd_short_same_type_cycle_flag""]","[""current_ratio"", ""quick_ratio"", ""cash_ratio"", ""working_capital_to_total_assets"", ""debt_to_equity"", ""debt_to_assets"", ""long_term_debt_ratio"", ""operating_margin"", ""net_margin"", ""roa"", ""roe"", ""asset_turnover"", ""total_debt_to_assets"", ""leverage_change_qoq"", ""revenue_growth_qoq"", ""earnings_growth_qoq"", ""cfo_to_net_income"", ""accruals_ratio"", ""liquidity_profile_score"", ""solvency_profile_score"", ""profitability_profile_score"", ""growth_quality_profile_score"", ""overall_financial_health_score"", ""days_since_prior_event"", ""days_since_prior_same_event_type"", ""current_filing_fundamentals_available"", ""fund_snapshot_is_current_event"", ""av_latest_prior_eps_surprise_before_event"", ""av_latest_prior_eps_surprise_pct_before_event"", ""av_trailing_4q_eps_surprise_mean"", ""av_trailing_4q_eps_surprise_std"", ""av_trailing_4q_eps_surprise_pct_mean"", ""av_trailing_4q_eps_surprise_pct_std"", ""av_trailing_4q_eps_beat_rate"", ""av_days_since_last_earnings_release"", ""av_latest_quarterly_eps_estimate_before_event"", ""av_latest_quarterly_revenue_estimate_before_event"", ""av_eps_estimate_analyst_count_before_event"", ""av_revenue_estimate_analyst_count_before_event"", ""av_eps_estimate_revision_30d"", ""av_eps_estimate_revision_90d"", ""av_coverage_any"", ""qfd_delta_operating_margin"", ""qfd_delta_net_margin"", ""qfd_delta_liquidity_profile_score"", ""qfd_delta_solvency_profile_score"", ""qfd_delta_profitability_profile_score"", ""qfd_delta_growth_quality_profile_score"", ""qfd_delta_overall_financial_health_score"", ""qfd_v2_operating_margin_lvl"", ""qfd_v2_net_margin_lvl"", ""qfd_v2_roa_lvl"", ""qfd_v2_debt_to_assets_lvl"", ""qfd_v2_working_capital_to_total_assets_lvl"", ""qfd_v2_accruals_ratio_lvl"", ""qfd_v2_cfo_to_net_income_lvl"", ""qfd_v2_operating_margin_d1"", ""qfd_v2_net_margin_d1"", ""qfd_v2_debt_to_assets_d1"", ""qfd_v2_working_capital_to_total_assets_d1"", ""qfd_v2_cfo_to_net_income_d1"", ""qfd_v3_operating_margin_d1"", ""qfd_v3_net_margin_d1"", ""qfd_v3_total_debt_to_assets_d1"", ""qfd_v3_cfo_to_net_income_d1"", ""qfd_v2_roa_zsec"", ""qfd_v2_debt_to_assets_zsec"", ""qfd_v2_operating_margin_d1_zsec"", ""qfd_v2_accruals_ratio_zsec"", ""qfd_v2_operating_margin_d1_ranksec"", ""qfd_v2_profitability_profile_score_ranksec"", ""qfd_v2_debt_to_assets_d1_ranksec"", ""qfd_margin_delta_combo"", ""qfd_profile_delta_combo"", ""qfd_av_surprise_consistency"", ""qfd_av_surprise_pct_consistency"", ""qfd_av_latest_surprise_vs_trailing_pct"", ""qfd_av_latest_surprise_vs_trailing_pct_abs"", ""qfd_av_latest_surprise_above_trailing_flag"", ""qfd_av_latest_surprise_vs_trailing_pct_bucket"", ""qfd_av_revision_pressure"", ""qfd_av_revision_acceleration"", ""qfd_av_estimate_breadth_mean"", ""qfd_av_revision_breadth_pressure"", ""qfd_av_revision_x_surprise"", ""qfd_av_revision_x_surprise_capped"", ""qfd_av_revision_direction_flag"", ""qfd_av_revision_magnitude_bucket"", ""qfd_av_revision_plus_surprise"", ""qfd_av_revision_surprise_same_sign_flag"", ""qfd_av_surprise_consistency_bucket"", ""qfd_av_trailing_surprise_pct_std_clipped"", ""qfd_av_trailing_surprise_pct_std_bucket"", ""qfd_av_surprise_x_financial_health"", ""qfd_log_days_since_last_earnings_release"", ""qfd_log_days_since_prior_event"", ""qfd_log_days_since_prior_same_event_type"", ""qfd_event_gap_ratio"", ""qfd_event_gap_difference"", ""qfd_prior_event_gap_bucket"", ""qfd_prior_same_type_gap_bucket"", ""qfd_short_cycle_flag"", ""qfd_short_same_type_cycle_flag""]",[],[],[],[],[],[],"{""current_ratio"": 7.806191117092867, ""quick_ratio"": 18.57335127860027, ""cash_ratio"": 9.959623149394348, ""working_capital_to_total_assets"": 10.632570659488561, ""debt_to_equity"": 8.47913862718708, ""debt_to_assets"": 7.806191117092867, ""long_term_debt_ratio"": 13.189771197846568, ""operating_margin"": 13.324360699865412, ""net_margin"": 8.209959623149395, ""roa"": 16.01615074024226, ""roe"": 15.746971736204577, ""asset_turnover"": 16.01615074024226, ""total_debt_to_assets"": 6.460296096904441, ""leverage_change_qoq"": 14.939434724091521, ""revenue_growth_qoq"": 16.1507402422611, ""earnings_growth_qoq"": 16.41991924629879, ""cfo_to_net_income"": 9.55585464333782, ""accruals_ratio"": 16.01615074024226, ""liquidity_profile_score"": 7.806191117092867, ""solvency_profile_score"": 4.979811574697174, ""profitability_profile_score"": 8.07537012113055, ""growth_quality_profile_score"": 7.671601615074024, ""overall_financial_health_score"": 4.5760430686406455, ""days_since_prior_event"": 4.441453566621804, ""days_since_prior_same_event_type"": 8.882907133243608, ""current_filing_fundamentals_available"": 0.0, ""fund_snapshot_is_current_event"": 0.0, ""av_latest_prior_eps_surprise_before_event"": 3.3647375504710633, ""av_latest_prior_eps_surprise_pct_before_event"": 3.6339165545087484, ""av_trailing_4q_eps_surprise_mean"": 3.3647375504710633, ""av_trailing_4q_eps_surprise_std"": 3.3647375504710633, ""av_trailing_4q_eps_surprise_pct_mean"": 3.3647375504710633, ""av_trailing_4q_eps_surprise_pct_std"": 3.3647375504710633, ""av_trailing_4q_eps_beat_rate"": 3.3647375504710633, ""av_days_since_last_earnings_release"": 3.3647375504710633, ""av_latest_quarterly_eps_estimate_before_event"": 19.515477792732167, ""av_latest_quarterly_revenue_estimate_before_event"": 19.515477792732167, ""av_eps_estimate_analyst_count_before_event"": 19.515477792732167, ""av_revenue_estimate_analyst_count_before_event"": 19.515477792732167, ""av_eps_estimate_revision_30d"": 19.515477792732167, ""av_eps_estimate_revision_90d"": 19.515477792732167, ""av_coverage_any"": 0.0, ""qfd_delta_operating_margin"": 18.977119784656796, ""qfd_delta_net_margin"": 14.401076716016151, ""qfd_delta_liquidity_profile_score"": 13.862718707940779, ""qfd_delta_solvency_profile_score"": 10.767160161507402, ""qfd_delta_profitability_profile_score"": 14.131897711978466, ""qfd_delta_growth_quality_profile_score"": 13.593539703903096, ""qfd_delta_overall_financial_health_score"": 10.228802153432031, ""qfd_v2_operating_margin_lvl"": 13.324360699865412, ""qfd_v2_net_margin_lvl"": 8.209959623149395, ""qfd_v2_roa_lvl"": 16.01615074024226, ""qfd_v2_debt_to_assets_lvl"": 7.806191117092867, ""qfd_v2_working_capital_to_total_assets_lvl"": 10.632570659488561, ""qfd_v2_accruals_ratio_lvl"": 16.01615074024226, ""qfd_v2_cfo_to_net_income_lvl"": 9.55585464333782, ""qfd_v2_operating_margin_d1"": 18.977119784656796, ""qfd_v2_net_margin_d1"": 14.401076716016151, ""qfd_v2_debt_to_assets_d1"": 14.266487213997308, ""qfd_v2_working_capital_to_total_assets_d1"": 17.362045760430686, ""qfd_v2_cfo_to_net_income_d1"": 15.88156123822342, ""qfd_v3_operating_margin_d1"": 18.977119784656796, ""qfd_v3_net_margin_d1"": 14.401076716016151, ""qfd_v3_total_debt_to_assets_d1"": 12.920592193808883, ""qfd_v3_cfo_to_net_income_d1"": 15.88156123822342, ""qfd_v2_roa_zsec"": 16.41991924629879, ""qfd_v2_debt_to_assets_zsec"": 8.47913862718708, ""qfd_v2_operating_margin_d1_zsec"": 19.380888290713326, ""qfd_v2_accruals_ratio_zsec"": 16.41991924629879, ""qfd_v2_operating_margin_d1_ranksec"": 18.977119784656796, ""qfd_v2_profitability_profile_score_ranksec"": 8.07537012113055, ""qfd_v2_debt_to_assets_d1_ranksec"": 14.266487213997308, ""qfd_margin_delta_combo"": 18.977119784656796, ""qfd_profile_delta_combo"": 14.131897711978466, ""qfd_av_surprise_consistency"": 3.3647375504710633, ""qfd_av_surprise_pct_consistency"": 3.3647375504710633, ""qfd_av_latest_surprise_vs_trailing_pct"": 3.6339165545087484, ""qfd_av_latest_surprise_vs_trailing_pct_abs"": 3.6339165545087484, ""qfd_av_latest_surprise_above_trailing_flag"": 3.6339165545087484, ""qfd_av_latest_surprise_vs_trailing_pct_bucket"": 3.6339165545087484, ""qfd_av_revision_pressure"": 19.515477792732167, ""qfd_av_revision_acceleration"": 19.515477792732167, ""qfd_av_estimate_breadth_mean"": 19.515477792732167, ""qfd_av_revision_breadth_pressure"": 19.515477792732167, ""qfd_av_revision_x_surprise"": 19.784656796769852, ""qfd_av_revision_x_surprise_capped"": 19.784656796769852, ""qfd_av_revision_direction_flag"": 19.515477792732167, ""qfd_av_revision_magnitude_bucket"": 19.515477792732167, ""qfd_av_revision_plus_surprise"": 19.784656796769852, ""qfd_av_revision_surprise_same_sign_flag"": 19.784656796769852, ""qfd_av_surprise_consistency_bucket"": 3.3647375504710633, ""qfd_av_trailing_surprise_pct_std_clipped"": 3.3647375504710633, ""qfd_av_trailing_surprise_pct_std_bucket"": 3.3647375504710633, ""qfd_av_surprise_x_financial_health"": 7.806191117092867, ""qfd_log_days_since_last_earnings_release"": 3.3647375504710633, ""qfd_log_days_since_prior_event"": 4.441453566621804, ""qfd_log_days_since_prior_same_event_type"": 8.882907133243608, ""qfd_event_gap_ratio"": 8.882907133243608, ""qfd_event_gap_difference"": 8.882907133243608, ""qfd_prior_event_gap_bucket"": 4.441453566621804, ""qfd_prior_same_type_gap_bucket"": 8.882907133243608, ""qfd_short_cycle_flag"": 4.441453566621804, ""qfd_short_same_type_cycle_flag"": 8.882907133243608}",5,101,cpu,,[],0.0
unpruned_elastic_net,block_mix,elastic_net_logistic,0.5124873121069566,0.016348161160586586,0.4925729442970822,0.7578524989929897,0.031115900907068974,0.47891104392309947,0.43702140704323805,0.043216196580186314,0.43985565356856454,0.8339042264509606,0.5365853658536586,0.3793103448275862,-0.11336051252184041,103,103,"[""current_ratio"", ""quick_ratio"", ""cash_ratio"", ""working_capital_to_total_assets"", ""debt_to_equity"", ""debt_to_assets"", ""long_term_debt_ratio"", ""operating_margin"", ""net_margin"", ""roa"", ""roe"", ""asset_turnover"", ""total_debt_to_assets"", ""leverage_change_qoq"", ""revenue_growth_qoq"", ""earnings_growth_qoq"", ""cfo_to_net_income"", ""accruals_ratio"", ""liquidity_profile_score"", ""solvency_profile_score"", ""profitability_profile_score"", ""growth_quality_profile_score"", ""overall_financial_health_score"", ""days_since_prior_event"", ""days_since_prior_same_event_type"", ""current_filing_fundamentals_available"", ""fund_snapshot_is_current_event"", ""av_latest_prior_eps_surprise_before_event"", ""av_latest_prior_eps_surprise_pct_before_event"", ""av_trailing_4q_eps_surprise_mean"", ""av_trailing_4q_eps_surprise_std"", ""av_trailing_4q_eps_surprise_pct_mean"", ""av_trailing_4q_eps_surprise_pct_std"", ""av_trailing_4q_eps_beat_rate"", ""av_days_since_last_earnings_release"", ""av_latest_quarterly_eps_estimate_before_event"", ""av_latest_quarterly_revenue_estimate_before_event"", ""av_eps_estimate_analyst_count_before_event"", ""av_revenue_estimate_analyst_count_before_event"", ""av_eps_estimate_revision_30d"", ""av_eps_estimate_revision_90d"", ""av_coverage_any"", ""qfd_delta_operating_margin"", ""qfd_delta_net_margin"", ""qfd_delta_liquidity_profile_score"", ""qfd_delta_solvency_profile_score"", ""qfd_delta_profitability_profile_score"", ""qfd_delta_growth_quality_profile_score"", ""qfd_delta_overall_financial_health_score"", ""qfd_v2_operating_margin_lvl"", ""qfd_v2_net_margin_lvl"", ""qfd_v2_roa_lvl"", ""qfd_v2_debt_to_assets_lvl"", ""qfd_v2_working_capital_to_total_assets_lvl"", ""qfd_v2_accruals_ratio_lvl"", ""qfd_v2_cfo_to_net_income_lvl"", ""qfd_v2_operating_margin_d1"", ""qfd_v2_net_margin_d1"", ""qfd_v2_debt_to_assets_d1"", ""qfd_v2_working_capital_to_total_assets_d1"", ""qfd_v2_cfo_to_net_income_d1"", ""qfd_v3_operating_margin_d1"", ""qfd_v3_net_margin_d1"", ""qfd_v3_total_debt_to_assets_d1"", ""qfd_v3_cfo_to_net_income_d1"", ""qfd_v2_roa_zsec"", ""qfd_v2_debt_to_assets_zsec"", ""qfd_v2_operating_margin_d1_zsec"", ""qfd_v2_accruals_ratio_zsec"", ""qfd_v2_operating_margin_d1_ranksec"", ""qfd_v2_profitability_profile_score_ranksec"", ""qfd_v2_debt_to_assets_d1_ranksec"", ""qfd_margin_delta_combo"", ""qfd_profile_delta_combo"", ""qfd_av_surprise_consistency"", ""qfd_av_surprise_pct_consistency"", ""qfd_av_latest_surprise_vs_trailing_pct"", ""qfd_av_latest_surprise_vs_trailing_pct_abs"", ""qfd_av_latest_surprise_above_trailing_flag"", ""qfd_av_latest_surprise_vs_trailing_pct_bucket"", ""qfd_av_revision_pressure"", ""qfd_av_revision_acceleration"", ""qfd_av_estimate_breadth_mean"", ""qfd_av_revision_breadth_pressure"", ""qfd_av_revision_x_surprise"", ""qfd_av_revision_x_surprise_capped"", ""qfd_av_revision_direction_flag"", ""qfd_av_revision_magnitude_bucket"", ""qfd_av_revision_plus_surprise"", ""qfd_av_revision_surprise_same_sign_flag"", ""qfd_av_surprise_consistency_bucket"", ""qfd_av_trailing_surprise_pct_std_clipped"", ""qfd_av_trailing_surprise_pct_std_bucket"", ""qfd_av_surprise_x_financial_health"", ""qfd_log_days_since_last_earnings_release"", ""qfd_log_days_since_prior_event"", ""qfd_log_days_since_prior_same_event_type"", ""qfd_event_gap_ratio"", ""qfd_event_gap_difference"", ""qfd_prior_event_gap_bucket"", ""qfd_prior_same_type_gap_bucket"", ""qfd_short_cycle_flag"", ""qfd_short_same_type_cycle_flag""]","[""current_ratio"", ""quick_ratio"", ""cash_ratio"", ""working_capital_to_total_assets"", ""debt_to_equity"", ""debt_to_assets"", ""long_term_debt_ratio"", ""operating_margin"", ""net_margin"", ""roa"", ""roe"", ""asset_turnover"", ""total_debt_to_assets"", ""leverage_change_qoq"", ""revenue_growth_qoq"", ""earnings_growth_qoq"", ""cfo_to_net_income"", ""accruals_ratio"", ""liquidity_profile_score"", ""solvency_profile_score"", ""profitability_profile_score"", ""growth_quality_profile_score"", ""overall_financial_health_score"", ""days_since_prior_event"", ""days_since_prior_same_event_type"", ""current_filing_fundamentals_available"", ""fund_snapshot_is_current_event"", ""av_latest_prior_eps_surprise_before_event"", ""av_latest_prior_eps_surprise_pct_before_event"", ""av_trailing_4q_eps_surprise_mean"", ""av_trailing_4q_eps_surprise_std"", ""av_trailing_4q_eps_surprise_pct_mean"", ""av_trailing_4q_eps_surprise_pct_std"", ""av_trailing_4q_eps_beat_rate"", ""av_days_since_last_earnings_release"", ""av_latest_quarterly_eps_estimate_before_event"", ""av_latest_quarterly_revenue_estimate_before_event"", ""av_eps_estimate_analyst_count_before_event"", ""av_revenue_estimate_analyst_count_before_event"", ""av_eps_estimate_revision_30d"", ""av_eps_estimate_revision_90d"", ""av_coverage_any"", ""qfd_delta_operating_margin"", ""qfd_delta_net_margin"", ""qfd_delta_liquidity_profile_score"", ""qfd_delta_solvency_profile_score"", ""qfd_delta_profitability_profile_score"", ""qfd_delta_growth_quality_profile_score"", ""qfd_delta_overall_financial_health_score"", ""qfd_v2_operating_margin_lvl"", ""qfd_v2_net_margin_lvl"", ""qfd_v2_roa_lvl"", ""qfd_v2_debt_to_assets_lvl"", ""qfd_v2_working_capital_to_total_assets_lvl"", ""qfd_v2_accruals_ratio_lvl"", ""qfd_v2_cfo_to_net_income_lvl"", ""qfd_v2_operating_margin_d1"", ""qfd_v2_net_margin_d1"", ""qfd_v2_debt_to_assets_d1"", ""qfd_v2_working_capital_to_total_assets_d1"", ""qfd_v2_cfo_to_net_income_d1"", ""qfd_v3_operating_margin_d1"", ""qfd_v3_net_margin_d1"", ""qfd_v3_total_debt_to_assets_d1"", ""qfd_v3_cfo_to_net_income_d1"", ""qfd_v2_roa_zsec"", ""qfd_v2_debt_to_assets_zsec"", ""qfd_v2_operating_margin_d1_zsec"", ""qfd_v2_accruals_ratio_zsec"", ""qfd_v2_operating_margin_d1_ranksec"", ""qfd_v2_profitability_profile_score_ranksec"", ""qfd_v2_debt_to_assets_d1_ranksec"", ""qfd_margin_delta_combo"", ""qfd_profile_delta_combo"", ""qfd_av_surprise_consistency"", ""qfd_av_surprise_pct_consistency"", ""qfd_av_latest_surprise_vs_trailing_pct"", ""qfd_av_latest_surprise_vs_trailing_pct_abs"", ""qfd_av_latest_surprise_above_trailing_flag"", ""qfd_av_latest_surprise_vs_trailing_pct_bucket"", ""qfd_av_revision_pressure"", ""qfd_av_revision_acceleration"", ""qfd_av_estimate_breadth_mean"", ""qfd_av_revision_breadth_pressure"", ""qfd_av_revision_x_surprise"", ""qfd_av_revision_x_surprise_capped"", ""qfd_av_revision_direction_flag"", ""qfd_av_revision_magnitude_bucket"", ""qfd_av_revision_plus_surprise"", ""qfd_av_revision_surprise_same_sign_flag"", ""qfd_av_surprise_consistency_bucket"", ""qfd_av_trailing_surprise_pct_std_clipped"", ""qfd_av_trailing_surprise_pct_std_bucket"", ""qfd_av_surprise_x_financial_health"", ""qfd_log_days_since_last_earnings_release"", ""qfd_log_days_since_prior_event"", ""qfd_log_days_since_prior_same_event_type"", ""qfd_event_gap_ratio"", ""qfd_event_gap_difference"", ""qfd_prior_event_gap_bucket"", ""qfd_prior_same_type_gap_bucket"", ""qfd_short_cycle_flag"", ""qfd_short_same_type_cycle_flag""]",[],[],[],[],[],[],"{""current_ratio"": 7.806191117092867, ""quick_ratio"": 18.57335127860027, ""cash_ratio"": 9.959623149394348, ""working_capital_to_total_assets"": 10.632570659488561, ""debt_to_equity"": 8.47913862718708, ""debt_to_assets"": 7.806191117092867, ""long_term_debt_ratio"": 13.189771197846568, ""operating_margin"": 13.324360699865412, ""net_margin"": 8.209959623149395, ""roa"": 16.01615074024226, ""roe"": 15.746971736204577, ""asset_turnover"": 16.01615074024226, ""total_debt_to_assets"": 6.460296096904441, ""leverage_change_qoq"": 14.939434724091521, ""revenue_growth_qoq"": 16.1507402422611, ""earnings_growth_qoq"": 16.41991924629879, ""cfo_to_net_income"": 9.55585464333782, ""accruals_ratio"": 16.01615074024226, ""liquidity_profile_score"": 7.806191117092867, ""solvency_profile_score"": 4.979811574697174, ""profitability_profile_score"": 8.07537012113055, ""growth_quality_profile_score"": 7.671601615074024, ""overall_financial_health_score"": 4.5760430686406455, ""days_since_prior_event"": 4.441453566621804, ""days_since_prior_same_event_type"": 8.882907133243608, ""current_filing_fundamentals_available"": 0.0, ""fund_snapshot_is_current_event"": 0.0, ""av_latest_prior_eps_surprise_before_event"": 3.3647375504710633, ""av_latest_prior_eps_surprise_pct_before_event"": 3.6339165545087484, ""av_trailing_4q_eps_surprise_mean"": 3.3647375504710633, ""av_trailing_4q_eps_surprise_std"": 3.3647375504710633, ""av_trailing_4q_eps_surprise_pct_mean"": 3.3647375504710633, ""av_trailing_4q_eps_surprise_pct_std"": 3.3647375504710633, ""av_trailing_4q_eps_beat_rate"": 3.3647375504710633, ""av_days_since_last_earnings_release"": 3.3647375504710633, ""av_latest_quarterly_eps_estimate_before_event"": 19.515477792732167, ""av_latest_quarterly_revenue_estimate_before_event"": 19.515477792732167, ""av_eps_estimate_analyst_count_before_event"": 19.515477792732167, ""av_revenue_estimate_analyst_count_before_event"": 19.515477792732167, ""av_eps_estimate_revision_30d"": 19.515477792732167, ""av_eps_estimate_revision_90d"": 19.515477792732167, ""av_coverage_any"": 0.0, ""qfd_delta_operating_margin"": 18.977119784656796, ""qfd_delta_net_margin"": 14.401076716016151, ""qfd_delta_liquidity_profile_score"": 13.862718707940779, ""qfd_delta_solvency_profile_score"": 10.767160161507402, ""qfd_delta_profitability_profile_score"": 14.131897711978466, ""qfd_delta_growth_quality_profile_score"": 13.593539703903096, ""qfd_delta_overall_financial_health_score"": 10.228802153432031, ""qfd_v2_operating_margin_lvl"": 13.324360699865412, ""qfd_v2_net_margin_lvl"": 8.209959623149395, ""qfd_v2_roa_lvl"": 16.01615074024226, ""qfd_v2_debt_to_assets_lvl"": 7.806191117092867, ""qfd_v2_working_capital_to_total_assets_lvl"": 10.632570659488561, ""qfd_v2_accruals_ratio_lvl"": 16.01615074024226, ""qfd_v2_cfo_to_net_income_lvl"": 9.55585464333782, ""qfd_v2_operating_margin_d1"": 18.977119784656796, ""qfd_v2_net_margin_d1"": 14.401076716016151, ""qfd_v2_debt_to_assets_d1"": 14.266487213997308, ""qfd_v2_working_capital_to_total_assets_d1"": 17.362045760430686, ""qfd_v2_cfo_to_net_income_d1"": 15.88156123822342, ""qfd_v3_operating_margin_d1"": 18.977119784656796, ""qfd_v3_net_margin_d1"": 14.401076716016151, ""qfd_v3_total_debt_to_assets_d1"": 12.920592193808883, ""qfd_v3_cfo_to_net_income_d1"": 15.88156123822342, ""qfd_v2_roa_zsec"": 16.41991924629879, ""qfd_v2_debt_to_assets_zsec"": 8.47913862718708, ""qfd_v2_operating_margin_d1_zsec"": 19.380888290713326, ""qfd_v2_accruals_ratio_zsec"": 16.41991924629879, ""qfd_v2_operating_margin_d1_ranksec"": 18.977119784656796, ""qfd_v2_profitability_profile_score_ranksec"": 8.07537012113055, ""qfd_v2_debt_to_assets_d1_ranksec"": 14.266487213997308, ""qfd_margin_delta_combo"": 18.977119784656796, ""qfd_profile_delta_combo"": 14.131897711978466, ""qfd_av_surprise_consistency"": 3.3647375504710633, ""qfd_av_surprise_pct_consistency"": 3.3647375504710633, ""qfd_av_latest_surprise_vs_trailing_pct"": 3.6339165545087484, ""qfd_av_latest_surprise_vs_trailing_pct_abs"": 3.6339165545087484, ""qfd_av_latest_surprise_above_trailing_flag"": 3.6339165545087484, ""qfd_av_latest_surprise_vs_trailing_pct_bucket"": 3.6339165545087484, ""qfd_av_revision_pressure"": 19.515477792732167, ""qfd_av_revision_acceleration"": 19.515477792732167, ""qfd_av_estimate_breadth_mean"": 19.515477792732167, ""qfd_av_revision_breadth_pressure"": 19.515477792732167, ""qfd_av_revision_x_surprise"": 19.784656796769852, ""qfd_av_revision_x_surprise_capped"": 19.784656796769852, ""qfd_av_revision_direction_flag"": 19.515477792732167, ""qfd_av_revision_magnitude_bucket"": 19.515477792732167, ""qfd_av_revision_plus_surprise"": 19.784656796769852, ""qfd_av_revision_surprise_same_sign_flag"": 19.784656796769852, ""qfd_av_surprise_consistency_bucket"": 3.3647375504710633, ""qfd_av_trailing_surprise_pct_std_clipped"": 3.3647375504710633, ""qfd_av_trailing_surprise_pct_std_bucket"": 3.3647375504710633, ""qfd_av_surprise_x_financial_health"": 7.806191117092867, ""qfd_log_days_since_last_earnings_release"": 3.3647375504710633, ""qfd_log_days_since_prior_event"": 4.441453566621804, ""qfd_log_days_since_prior_same_event_type"": 8.882907133243608, ""qfd_event_gap_ratio"": 8.882907133243608, ""qfd_event_gap_difference"": 8.882907133243608, ""qfd_prior_event_gap_bucket"": 4.441453566621804, ""qfd_prior_same_type_gap_bucket"": 8.882907133243608, ""qfd_short_cycle_flag"": 4.441453566621804, ""qfd_short_same_type_cycle_flag"": 8.882907133243608}",5,101,cpu,,[],-0.004811547714514808
