model_name,fold_number,fold_auc,fold_log_loss,fold_precision,fold_recall,fold_rank_ic,fold_row_count,usable_feature_count,usable_features,dropped_missing,dropped_constant,missingness_by_feature_pct,config_path,panel_name,experiment_family,interaction_style,design_note
logistic_regression,1,0.5205811138014528,0.728881808588981,0.4827586206896552,0.4745762711864407,0.06543178667680156,122,32,"[""av_days_since_last_earnings_release"", ""av_latest_prior_eps_surprise_before_event"", ""av_latest_prior_eps_surprise_pct_before_event"", ""av_trailing_4q_eps_beat_rate"", ""av_trailing_4q_eps_surprise_mean"", ""av_trailing_4q_eps_surprise_pct_mean"", ""av_trailing_4q_eps_surprise_pct_std"", ""av_trailing_4q_eps_surprise_std"", ""cash_ratio"", ""cfo_to_net_income"", ""current_filing_fundamentals_available"", ""current_ratio"", ""days_since_prior_event"", ""debt_to_assets"", ""debt_to_equity"", ""fund_snapshot_is_current_event"", ""growth_quality_profile_score"", ""liquidity_profile_score"", ""long_term_debt_ratio"", ""net_margin"", ""operating_margin"", ""overall_financial_health_score"", ""profitability_profile_score"", ""qfd_av_surprise_consistency"", ""qfd_av_surprise_consistency_bucket"", ""qfd_av_surprise_pct_consistency"", ""qfd_log_days_since_last_earnings_release"", ""qfd_log_days_since_prior_event"", ""qfd_prior_event_gap_bucket"", ""qfd_short_cycle_flag"", ""solvency_profile_score"", ""working_capital_to_total_assets""]","[""accruals_ratio"", ""asset_turnover"", ""av_eps_estimate_analyst_count_before_event"", ""av_eps_estimate_revision_30d"", ""av_eps_estimate_revision_90d"", ""av_latest_quarterly_eps_estimate_before_event"", ""av_latest_quarterly_revenue_estimate_before_event"", ""av_revenue_estimate_analyst_count_before_event"", ""days_since_prior_same_event_type"", ""earnings_growth_qoq"", ""earnings_growth_yoy"", ""inventory_turnover"", ""qfd_av_estimate_breadth_mean"", ""qfd_av_revision_acceleration"", ""qfd_av_revision_breadth_pressure"", ""qfd_av_revision_direction_flag"", ""qfd_av_revision_magnitude_bucket"", ""qfd_av_revision_pressure"", ""qfd_delta_accruals_ratio"", ""qfd_delta_asset_turnover"", ""qfd_delta_earnings_growth_qoq"", ""qfd_delta_growth_quality_profile_score"", ""qfd_delta_liquidity_profile_score"", ""qfd_delta_net_margin"", ""qfd_delta_operating_margin"", ""qfd_delta_overall_financial_health_score"", ""qfd_delta_profitability_profile_score"", ""qfd_delta_revenue_growth_qoq"", ""qfd_delta_roa"", ""qfd_delta_solvency_profile_score"", ""qfd_event_gap_difference"", ""qfd_event_gap_ratio"", ""qfd_growth_delta_combo"", ""qfd_log_days_since_prior_same_event_type"", ""qfd_margin_delta_combo"", ""qfd_prior_same_type_gap_bucket"", ""qfd_profile_delta_combo"", ""qfd_short_same_type_cycle_flag"", ""quick_ratio"", ""receivables_turnover"", ""revenue_growth_qoq"", ""revenue_growth_yoy"", ""roa"", ""roe""]",[],"{""accruals_ratio"": 29.343629343629345, ""asset_turnover"": 29.343629343629345, ""av_days_since_last_earnings_release"": 3.861003861003861, ""av_eps_estimate_analyst_count_before_event"": 49.80694980694981, ""av_eps_estimate_revision_30d"": 49.80694980694981, ""av_eps_estimate_revision_90d"": 49.80694980694981, ""av_latest_prior_eps_surprise_before_event"": 3.861003861003861, ""av_latest_prior_eps_surprise_pct_before_event"": 4.247104247104247, ""av_latest_quarterly_eps_estimate_before_event"": 49.80694980694981, ""av_latest_quarterly_revenue_estimate_before_event"": 49.80694980694981, ""av_revenue_estimate_analyst_count_before_event"": 49.80694980694981, ""av_trailing_4q_eps_beat_rate"": 3.861003861003861, ""av_trailing_4q_eps_surprise_mean"": 3.861003861003861, ""av_trailing_4q_eps_surprise_pct_mean"": 3.861003861003861, ""av_trailing_4q_eps_surprise_pct_std"": 3.861003861003861, ""av_trailing_4q_eps_surprise_std"": 3.861003861003861, ""cash_ratio"": 14.671814671814673, ""cfo_to_net_income"": 12.741312741312742, ""current_filing_fundamentals_available"": 0.0, ""current_ratio"": 11.583011583011583, ""days_since_prior_event"": 12.741312741312742, ""days_since_prior_same_event_type"": 25.096525096525095, ""debt_to_assets"": 11.96911196911197, ""debt_to_equity"": 12.741312741312742, ""earnings_growth_qoq"": 29.343629343629345, ""earnings_growth_yoy"": 60.231660231660236, ""fund_snapshot_is_current_event"": 0.0, ""growth_quality_profile_score"": 11.583011583011583, ""inventory_turnover"": 36.67953667953668, ""liquidity_profile_score"": 11.583011583011583, ""long_term_debt_ratio"": 16.602316602316602, ""net_margin"": 11.583011583011583, ""operating_margin"": 17.374517374517374, ""overall_financial_health_score"": 7.722007722007722, ""profitability_profile_score"": 11.583011583011583, ""qfd_av_estimate_breadth_mean"": 49.80694980694981, ""qfd_av_revision_acceleration"": 49.80694980694981, ""qfd_av_revision_breadth_pressure"": 49.80694980694981, ""qfd_av_revision_direction_flag"": 49.80694980694981, ""qfd_av_revision_magnitude_bucket"": 49.80694980694981, ""qfd_av_revision_pressure"": 49.80694980694981, ""qfd_av_surprise_consistency"": 3.861003861003861, ""qfd_av_surprise_consistency_bucket"": 3.861003861003861, ""qfd_av_surprise_pct_consistency"": 3.861003861003861, ""qfd_delta_accruals_ratio"": 43.24324324324324, ""qfd_delta_asset_turnover"": 43.24324324324324, ""qfd_delta_earnings_growth_qoq"": 42.857142857142854, ""qfd_delta_growth_quality_profile_score"": 25.482625482625483, ""qfd_delta_liquidity_profile_score"": 25.482625482625483, ""qfd_delta_net_margin"": 25.482625482625483, ""qfd_delta_operating_margin"": 30.501930501930502, ""qfd_delta_overall_financial_health_score"": 22.00772200772201, ""qfd_delta_profitability_profile_score"": 25.482625482625483, ""qfd_delta_revenue_growth_qoq"": 42.471042471042466, ""qfd_delta_roa"": 43.24324324324324, ""qfd_delta_solvency_profile_score"": 22.00772200772201, ""qfd_event_gap_difference"": 25.096525096525095, ""qfd_event_gap_ratio"": 25.096525096525095, ""qfd_growth_delta_combo"": 42.857142857142854, ""qfd_log_days_since_last_earnings_release"": 3.861003861003861, ""qfd_log_days_since_prior_event"": 12.741312741312742, ""qfd_log_days_since_prior_same_event_type"": 25.096525096525095, ""qfd_margin_delta_combo"": 30.501930501930502, ""qfd_prior_event_gap_bucket"": 12.741312741312742, ""qfd_prior_same_type_gap_bucket"": 25.096525096525095, ""qfd_profile_delta_combo"": 25.482625482625483, ""qfd_short_cycle_flag"": 12.741312741312742, ""qfd_short_same_type_cycle_flag"": 25.096525096525095, ""quick_ratio"": 20.077220077220076, ""receivables_turnover"": 39.768339768339764, ""revenue_growth_qoq"": 28.957528957528954, ""revenue_growth_yoy"": 58.68725868725869, ""roa"": 29.343629343629345, ""roe"": 27.413127413127413, ""solvency_profile_score"": 7.722007722007722, ""working_capital_to_total_assets"": 15.83011583011583}",configs\event_panel_v2_quarterly_stability_core_additive.yaml,event_panel_v2_quarterly_stability_core_additive,quarterly_core,additive,quarterly_core_additive
logistic_regression,2,0.41704374057315236,0.9132571186045363,0.32653061224489793,0.3137254901960784,-0.11449016100178894,129,46,"[""av_days_since_last_earnings_release"", ""av_latest_prior_eps_surprise_before_event"", ""av_latest_prior_eps_surprise_pct_before_event"", ""av_trailing_4q_eps_beat_rate"", ""av_trailing_4q_eps_surprise_mean"", ""av_trailing_4q_eps_surprise_pct_mean"", ""av_trailing_4q_eps_surprise_pct_std"", ""av_trailing_4q_eps_surprise_std"", ""cash_ratio"", ""cfo_to_net_income"", ""current_filing_fundamentals_available"", ""current_ratio"", ""days_since_prior_event"", ""days_since_prior_same_event_type"", ""debt_to_assets"", ""debt_to_equity"", ""fund_snapshot_is_current_event"", ""growth_quality_profile_score"", ""liquidity_profile_score"", ""long_term_debt_ratio"", ""net_margin"", ""operating_margin"", ""overall_financial_health_score"", ""profitability_profile_score"", ""qfd_av_surprise_consistency"", ""qfd_av_surprise_consistency_bucket"", ""qfd_av_surprise_pct_consistency"", ""qfd_delta_growth_quality_profile_score"", ""qfd_delta_liquidity_profile_score"", ""qfd_delta_net_margin"", ""qfd_delta_overall_financial_health_score"", ""qfd_delta_profitability_profile_score"", ""qfd_delta_solvency_profile_score"", ""qfd_event_gap_difference"", ""qfd_event_gap_ratio"", ""qfd_log_days_since_last_earnings_release"", ""qfd_log_days_since_prior_event"", ""qfd_log_days_since_prior_same_event_type"", ""qfd_prior_event_gap_bucket"", ""qfd_prior_same_type_gap_bucket"", ""qfd_profile_delta_combo"", ""qfd_short_cycle_flag"", ""qfd_short_same_type_cycle_flag"", ""quick_ratio"", ""solvency_profile_score"", ""working_capital_to_total_assets""]","[""accruals_ratio"", ""asset_turnover"", ""av_eps_estimate_analyst_count_before_event"", ""av_eps_estimate_revision_30d"", ""av_eps_estimate_revision_90d"", ""av_latest_quarterly_eps_estimate_before_event"", ""av_latest_quarterly_revenue_estimate_before_event"", ""av_revenue_estimate_analyst_count_before_event"", ""earnings_growth_qoq"", ""earnings_growth_yoy"", ""inventory_turnover"", ""qfd_av_estimate_breadth_mean"", ""qfd_av_revision_acceleration"", ""qfd_av_revision_breadth_pressure"", ""qfd_av_revision_direction_flag"", ""qfd_av_revision_magnitude_bucket"", ""qfd_av_revision_pressure"", ""qfd_delta_accruals_ratio"", ""qfd_delta_asset_turnover"", ""qfd_delta_earnings_growth_qoq"", ""qfd_delta_operating_margin"", ""qfd_delta_revenue_growth_qoq"", ""qfd_delta_roa"", ""qfd_growth_delta_combo"", ""qfd_margin_delta_combo"", ""receivables_turnover"", ""revenue_growth_qoq"", ""revenue_growth_yoy"", ""roa"", ""roe""]",[],"{""accruals_ratio"": 22.459893048128343, ""asset_turnover"": 22.459893048128343, ""av_days_since_last_earnings_release"": 3.7433155080213902, ""av_eps_estimate_analyst_count_before_event"": 35.82887700534759, ""av_eps_estimate_revision_30d"": 35.82887700534759, ""av_eps_estimate_revision_90d"": 35.82887700534759, ""av_latest_prior_eps_surprise_before_event"": 3.7433155080213902, ""av_latest_prior_eps_surprise_pct_before_event"": 4.27807486631016, ""av_latest_quarterly_eps_estimate_before_event"": 35.82887700534759, ""av_latest_quarterly_revenue_estimate_before_event"": 35.82887700534759, ""av_revenue_estimate_analyst_count_before_event"": 35.82887700534759, ""av_trailing_4q_eps_beat_rate"": 3.7433155080213902, ""av_trailing_4q_eps_surprise_mean"": 3.7433155080213902, ""av_trailing_4q_eps_surprise_pct_mean"": 3.7433155080213902, ""av_trailing_4q_eps_surprise_pct_std"": 3.7433155080213902, ""av_trailing_4q_eps_surprise_std"": 3.7433155080213902, ""cash_ratio"": 12.566844919786096, ""cfo_to_net_income"": 10.427807486631016, ""current_filing_fundamentals_available"": 0.0, ""current_ratio"": 9.358288770053475, ""days_since_prior_event"": 8.823529411764707, ""days_since_prior_same_event_type"": 17.647058823529413, ""debt_to_assets"": 9.62566844919786, ""debt_to_equity"": 10.427807486631016, ""earnings_growth_qoq"": 22.994652406417114, ""earnings_growth_yoy"": 47.860962566844925, ""fund_snapshot_is_current_event"": 0.0, ""growth_quality_profile_score"": 9.358288770053475, ""inventory_turnover"": 31.818181818181817, ""liquidity_profile_score"": 9.358288770053475, ""long_term_debt_ratio"": 14.973262032085561, ""net_margin"": 9.358288770053475, ""operating_margin"": 14.43850267379679, ""overall_financial_health_score"": 5.614973262032086, ""profitability_profile_score"": 9.358288770053475, ""qfd_av_estimate_breadth_mean"": 35.82887700534759, ""qfd_av_revision_acceleration"": 35.82887700534759, ""qfd_av_revision_breadth_pressure"": 35.82887700534759, ""qfd_av_revision_direction_flag"": 35.82887700534759, ""qfd_av_revision_magnitude_bucket"": 35.82887700534759, ""qfd_av_revision_pressure"": 35.82887700534759, ""qfd_av_surprise_consistency"": 3.7433155080213902, ""qfd_av_surprise_consistency_bucket"": 3.7433155080213902, ""qfd_av_surprise_pct_consistency"": 3.7433155080213902, ""qfd_delta_accruals_ratio"": 33.155080213903744, ""qfd_delta_asset_turnover"": 33.155080213903744, ""qfd_delta_earnings_growth_qoq"": 33.42245989304813, ""qfd_delta_growth_quality_profile_score"": 19.518716577540108, ""qfd_delta_liquidity_profile_score"": 19.786096256684495, ""qfd_delta_net_margin"": 19.518716577540108, ""qfd_delta_operating_margin"": 24.06417112299465, ""qfd_delta_overall_financial_health_score"": 16.0427807486631, ""qfd_delta_profitability_profile_score"": 19.518716577540108, ""qfd_delta_revenue_growth_qoq"": 33.155080213903744, ""qfd_delta_roa"": 33.155080213903744, ""qfd_delta_solvency_profile_score"": 16.0427807486631, ""qfd_event_gap_difference"": 17.647058823529413, ""qfd_event_gap_ratio"": 17.647058823529413, ""qfd_growth_delta_combo"": 33.42245989304813, ""qfd_log_days_since_last_earnings_release"": 3.7433155080213902, ""qfd_log_days_since_prior_event"": 8.823529411764707, ""qfd_log_days_since_prior_same_event_type"": 17.647058823529413, ""qfd_margin_delta_combo"": 24.06417112299465, ""qfd_prior_event_gap_bucket"": 8.823529411764707, ""qfd_prior_same_type_gap_bucket"": 17.647058823529413, ""qfd_profile_delta_combo"": 19.518716577540108, ""qfd_short_cycle_flag"": 8.823529411764707, ""qfd_short_same_type_cycle_flag"": 17.647058823529413, ""quick_ratio"": 18.983957219251337, ""receivables_turnover"": 35.294117647058826, ""revenue_growth_qoq"": 22.727272727272727, ""revenue_growth_yoy"": 45.98930481283423, ""roa"": 22.459893048128343, ""roe"": 21.12299465240642, ""solvency_profile_score"": 5.614973262032086, ""working_capital_to_total_assets"": 13.368983957219251}",configs\event_panel_v2_quarterly_stability_core_additive.yaml,event_panel_v2_quarterly_stability_core_additive,quarterly_core,additive,quarterly_core_additive
logistic_regression,3,0.5002652519893899,0.7643270110006869,0.5,0.43103448275862066,0.0027214920483419535,123,47,"[""av_days_since_last_earnings_release"", ""av_latest_prior_eps_surprise_before_event"", ""av_latest_prior_eps_surprise_pct_before_event"", ""av_trailing_4q_eps_beat_rate"", ""av_trailing_4q_eps_surprise_mean"", ""av_trailing_4q_eps_surprise_pct_mean"", ""av_trailing_4q_eps_surprise_pct_std"", ""av_trailing_4q_eps_surprise_std"", ""cash_ratio"", ""cfo_to_net_income"", ""current_filing_fundamentals_available"", ""current_ratio"", ""days_since_prior_event"", ""days_since_prior_same_event_type"", ""debt_to_assets"", ""debt_to_equity"", ""fund_snapshot_is_current_event"", ""growth_quality_profile_score"", ""liquidity_profile_score"", ""long_term_debt_ratio"", ""net_margin"", ""operating_margin"", ""overall_financial_health_score"", ""profitability_profile_score"", ""qfd_av_surprise_consistency"", ""qfd_av_surprise_consistency_bucket"", ""qfd_av_surprise_pct_consistency"", ""qfd_delta_growth_quality_profile_score"", ""qfd_delta_liquidity_profile_score"", ""qfd_delta_net_margin"", ""qfd_delta_overall_financial_health_score"", ""qfd_delta_profitability_profile_score"", ""qfd_delta_solvency_profile_score"", ""qfd_event_gap_difference"", ""qfd_event_gap_ratio"", ""qfd_log_days_since_last_earnings_release"", ""qfd_log_days_since_prior_event"", ""qfd_log_days_since_prior_same_event_type"", ""qfd_prior_event_gap_bucket"", ""qfd_prior_same_type_gap_bucket"", ""qfd_profile_delta_combo"", ""qfd_short_cycle_flag"", ""qfd_short_same_type_cycle_flag"", ""quick_ratio"", ""roe"", ""solvency_profile_score"", ""working_capital_to_total_assets""]","[""accruals_ratio"", ""asset_turnover"", ""av_eps_estimate_analyst_count_before_event"", ""av_eps_estimate_revision_30d"", ""av_eps_estimate_revision_90d"", ""av_latest_quarterly_eps_estimate_before_event"", ""av_latest_quarterly_revenue_estimate_before_event"", ""av_revenue_estimate_analyst_count_before_event"", ""earnings_growth_qoq"", ""earnings_growth_yoy"", ""inventory_turnover"", ""qfd_av_estimate_breadth_mean"", ""qfd_av_revision_acceleration"", ""qfd_av_revision_breadth_pressure"", ""qfd_av_revision_direction_flag"", ""qfd_av_revision_magnitude_bucket"", ""qfd_av_revision_pressure"", ""qfd_delta_accruals_ratio"", ""qfd_delta_asset_turnover"", ""qfd_delta_earnings_growth_qoq"", ""qfd_delta_operating_margin"", ""qfd_delta_revenue_growth_qoq"", ""qfd_delta_roa"", ""qfd_growth_delta_combo"", ""qfd_margin_delta_combo"", ""receivables_turnover"", ""revenue_growth_qoq"", ""revenue_growth_yoy"", ""roa""]",[],"{""accruals_ratio"": 20.440881763527056, ""asset_turnover"": 20.440881763527056, ""av_days_since_last_earnings_release"": 3.406813627254509, ""av_eps_estimate_analyst_count_before_event"": 27.45490981963928, ""av_eps_estimate_revision_30d"": 27.45490981963928, ""av_eps_estimate_revision_90d"": 27.45490981963928, ""av_latest_prior_eps_surprise_before_event"": 3.406813627254509, ""av_latest_prior_eps_surprise_pct_before_event"": 3.807615230460922, ""av_latest_quarterly_eps_estimate_before_event"": 27.45490981963928, ""av_latest_quarterly_revenue_estimate_before_event"": 27.45490981963928, ""av_revenue_estimate_analyst_count_before_event"": 27.45490981963928, ""av_trailing_4q_eps_beat_rate"": 3.406813627254509, ""av_trailing_4q_eps_surprise_mean"": 3.406813627254509, ""av_trailing_4q_eps_surprise_pct_mean"": 3.406813627254509, ""av_trailing_4q_eps_surprise_pct_std"": 3.406813627254509, ""av_trailing_4q_eps_surprise_std"": 3.406813627254509, ""cash_ratio"": 12.825651302605209, ""cfo_to_net_income"": 10.821643286573146, ""current_filing_fundamentals_available"": 0.0, ""current_ratio"": 9.619238476953909, ""days_since_prior_event"": 6.613226452905812, ""days_since_prior_same_event_type"": 13.226452905811623, ""debt_to_assets"": 9.619238476953909, ""debt_to_equity"": 10.420841683366733, ""earnings_growth_qoq"": 20.04008016032064, ""earnings_growth_yoy"": 40.28056112224449, ""fund_snapshot_is_current_event"": 0.0, ""growth_quality_profile_score"": 9.418837675350701, ""inventory_turnover"": 30.26052104208417, ""liquidity_profile_score"": 9.619238476953909, ""long_term_debt_ratio"": 15.631262525050099, ""net_margin"": 10.02004008016032, ""operating_margin"": 15.030060120240481, ""overall_financial_health_score"": 5.410821643286573, ""profitability_profile_score"": 10.02004008016032, ""qfd_av_estimate_breadth_mean"": 27.45490981963928, ""qfd_av_revision_acceleration"": 27.45490981963928, ""qfd_av_revision_breadth_pressure"": 27.45490981963928, ""qfd_av_revision_direction_flag"": 27.45490981963928, ""qfd_av_revision_magnitude_bucket"": 27.45490981963928, ""qfd_av_revision_pressure"": 27.45490981963928, ""qfd_av_surprise_consistency"": 3.406813627254509, ""qfd_av_surprise_consistency_bucket"": 3.406813627254509, ""qfd_av_surprise_pct_consistency"": 3.406813627254509, ""qfd_delta_accruals_ratio"": 28.45691382765531, ""qfd_delta_asset_turnover"": 28.45691382765531, ""qfd_delta_earnings_growth_qoq"": 27.85571142284569, ""qfd_delta_growth_quality_profile_score"": 17.234468937875754, ""qfd_delta_liquidity_profile_score"": 17.43486973947896, ""qfd_delta_net_margin"": 17.835671342685373, ""qfd_delta_operating_margin"": 22.24448897795591, ""qfd_delta_overall_financial_health_score"": 13.226452905811623, ""qfd_delta_profitability_profile_score"": 17.835671342685373, ""qfd_delta_revenue_growth_qoq"": 28.256513026052104, ""qfd_delta_roa"": 28.45691382765531, ""qfd_delta_solvency_profile_score"": 13.827655310621243, ""qfd_event_gap_difference"": 13.226452905811623, ""qfd_event_gap_ratio"": 13.226452905811623, ""qfd_growth_delta_combo"": 28.45691382765531, ""qfd_log_days_since_last_earnings_release"": 3.406813627254509, ""qfd_log_days_since_prior_event"": 6.613226452905812, ""qfd_log_days_since_prior_same_event_type"": 13.226452905811623, ""qfd_margin_delta_combo"": 22.24448897795591, ""qfd_prior_event_gap_bucket"": 6.613226452905812, ""qfd_prior_same_type_gap_bucket"": 13.226452905811623, ""qfd_profile_delta_combo"": 17.835671342685373, ""qfd_short_cycle_flag"": 6.613226452905812, ""qfd_short_same_type_cycle_flag"": 13.226452905811623, ""quick_ratio"": 19.839679358717436, ""receivables_turnover"": 33.26653306613226, ""revenue_growth_qoq"": 20.440881763527056, ""revenue_growth_yoy"": 39.078156312625254, ""roa"": 20.440881763527056, ""roe"": 19.438877755511022, ""solvency_profile_score"": 6.012024048096192, ""working_capital_to_total_assets"": 13.226452905811623}",configs\event_panel_v2_quarterly_stability_core_additive.yaml,event_panel_v2_quarterly_stability_core_additive,quarterly_core,additive,quarterly_core_additive
logistic_regression,4,0.5343291404612159,0.7185716298655782,0.6153846153846154,0.5555555555555556,0.022875576036866355,125,52,"[""accruals_ratio"", ""asset_turnover"", ""av_days_since_last_earnings_release"", ""av_latest_prior_eps_surprise_before_event"", ""av_latest_prior_eps_surprise_pct_before_event"", ""av_trailing_4q_eps_beat_rate"", ""av_trailing_4q_eps_surprise_mean"", ""av_trailing_4q_eps_surprise_pct_mean"", ""av_trailing_4q_eps_surprise_pct_std"", ""av_trailing_4q_eps_surprise_std"", ""cash_ratio"", ""cfo_to_net_income"", ""current_filing_fundamentals_available"", ""current_ratio"", ""days_since_prior_event"", ""days_since_prior_same_event_type"", ""debt_to_assets"", ""debt_to_equity"", ""earnings_growth_qoq"", ""fund_snapshot_is_current_event"", ""growth_quality_profile_score"", ""liquidity_profile_score"", ""long_term_debt_ratio"", ""net_margin"", ""operating_margin"", ""overall_financial_health_score"", ""profitability_profile_score"", ""qfd_av_surprise_consistency"", ""qfd_av_surprise_consistency_bucket"", ""qfd_av_surprise_pct_consistency"", ""qfd_delta_growth_quality_profile_score"", ""qfd_delta_liquidity_profile_score"", ""qfd_delta_net_margin"", ""qfd_delta_overall_financial_health_score"", ""qfd_delta_profitability_profile_score"", ""qfd_delta_solvency_profile_score"", ""qfd_event_gap_difference"", ""qfd_event_gap_ratio"", ""qfd_log_days_since_last_earnings_release"", ""qfd_log_days_since_prior_event"", ""qfd_log_days_since_prior_same_event_type"", ""qfd_prior_event_gap_bucket"", ""qfd_prior_same_type_gap_bucket"", ""qfd_profile_delta_combo"", ""qfd_short_cycle_flag"", ""qfd_short_same_type_cycle_flag"", ""quick_ratio"", ""revenue_growth_qoq"", ""roa"", ""roe"", ""solvency_profile_score"", ""working_capital_to_total_assets""]","[""av_eps_estimate_analyst_count_before_event"", ""av_eps_estimate_revision_30d"", ""av_eps_estimate_revision_90d"", ""av_latest_quarterly_eps_estimate_before_event"", ""av_latest_quarterly_revenue_estimate_before_event"", ""av_revenue_estimate_analyst_count_before_event"", ""earnings_growth_yoy"", ""inventory_turnover"", ""qfd_av_estimate_breadth_mean"", ""qfd_av_revision_acceleration"", ""qfd_av_revision_breadth_pressure"", ""qfd_av_revision_direction_flag"", ""qfd_av_revision_magnitude_bucket"", ""qfd_av_revision_pressure"", ""qfd_delta_accruals_ratio"", ""qfd_delta_asset_turnover"", ""qfd_delta_earnings_growth_qoq"", ""qfd_delta_operating_margin"", ""qfd_delta_revenue_growth_qoq"", ""qfd_delta_roa"", ""qfd_growth_delta_combo"", ""qfd_margin_delta_combo"", ""receivables_turnover"", ""revenue_growth_yoy""]",[],"{""accruals_ratio"": 18.210862619808307, ""asset_turnover"": 18.210862619808307, ""av_days_since_last_earnings_release"": 3.3546325878594248, ""av_eps_estimate_analyst_count_before_event"": 22.523961661341854, ""av_eps_estimate_revision_30d"": 22.523961661341854, ""av_eps_estimate_revision_90d"": 22.523961661341854, ""av_latest_prior_eps_surprise_before_event"": 3.3546325878594248, ""av_latest_prior_eps_surprise_pct_before_event"": 3.6741214057507987, ""av_latest_quarterly_eps_estimate_before_event"": 22.523961661341854, ""av_latest_quarterly_revenue_estimate_before_event"": 22.523961661341854, ""av_revenue_estimate_analyst_count_before_event"": 22.523961661341854, ""av_trailing_4q_eps_beat_rate"": 3.3546325878594248, ""av_trailing_4q_eps_surprise_mean"": 3.3546325878594248, ""av_trailing_4q_eps_surprise_pct_mean"": 3.3546325878594248, ""av_trailing_4q_eps_surprise_pct_std"": 3.3546325878594248, ""av_trailing_4q_eps_surprise_std"": 3.3546325878594248, ""cash_ratio"": 11.182108626198083, ""cfo_to_net_income"": 9.744408945686901, ""current_filing_fundamentals_available"": 0.0, ""current_ratio"": 8.626198083067091, ""days_since_prior_event"": 5.271565495207668, ""days_since_prior_same_event_type"": 10.543130990415335, ""debt_to_assets"": 9.105431309904153, ""debt_to_equity"": 9.424920127795527, ""earnings_growth_qoq"": 17.731629392971247, ""earnings_growth_yoy"": 33.70607028753994, ""fund_snapshot_is_current_event"": 0.0, ""growth_quality_profile_score"": 8.466453674121405, ""inventory_turnover"": 28.115015974440894, ""liquidity_profile_score"": 8.626198083067091, ""long_term_debt_ratio"": 14.376996805111823, ""net_margin"": 8.945686900958465, ""operating_margin"": 14.057507987220447, ""overall_financial_health_score"": 5.271565495207668, ""profitability_profile_score"": 8.945686900958465, ""qfd_av_estimate_breadth_mean"": 22.523961661341854, ""qfd_av_revision_acceleration"": 22.523961661341854, ""qfd_av_revision_breadth_pressure"": 22.523961661341854, ""qfd_av_revision_direction_flag"": 22.523961661341854, ""qfd_av_revision_magnitude_bucket"": 22.523961661341854, ""qfd_av_revision_pressure"": 22.523961661341854, ""qfd_av_surprise_consistency"": 3.3546325878594248, ""qfd_av_surprise_consistency_bucket"": 3.3546325878594248, ""qfd_av_surprise_pct_consistency"": 3.3546325878594248, ""qfd_delta_accruals_ratio"": 25.23961661341853, ""qfd_delta_asset_turnover"": 25.23961661341853, ""qfd_delta_earnings_growth_qoq"": 24.281150159744406, ""qfd_delta_growth_quality_profile_score"": 15.015974440894569, ""qfd_delta_liquidity_profile_score"": 15.335463258785943, ""qfd_delta_net_margin"": 15.654952076677317, ""qfd_delta_operating_margin"": 20.287539936102235, ""qfd_delta_overall_financial_health_score"": 11.661341853035143, ""qfd_delta_profitability_profile_score"": 15.654952076677317, ""qfd_delta_revenue_growth_qoq"": 24.600638977635782, ""qfd_delta_roa"": 25.23961661341853, ""qfd_delta_solvency_profile_score"": 12.300319488817891, ""qfd_event_gap_difference"": 10.543130990415335, ""qfd_event_gap_ratio"": 10.543130990415335, ""qfd_growth_delta_combo"": 24.920127795527154, ""qfd_log_days_since_last_earnings_release"": 3.3546325878594248, ""qfd_log_days_since_prior_event"": 5.271565495207668, ""qfd_log_days_since_prior_same_event_type"": 10.543130990415335, ""qfd_margin_delta_combo"": 20.287539936102235, ""qfd_prior_event_gap_bucket"": 5.271565495207668, ""qfd_prior_same_type_gap_bucket"": 10.543130990415335, ""qfd_profile_delta_combo"": 15.654952076677317, ""qfd_short_cycle_flag"": 5.271565495207668, ""qfd_short_same_type_cycle_flag"": 10.543130990415335, ""quick_ratio"": 19.169329073482427, ""receivables_turnover"": 31.150159744408946, ""revenue_growth_qoq"": 17.89137380191693, ""revenue_growth_yoy"": 32.74760383386581, ""roa"": 18.210862619808307, ""roe"": 17.731629392971247, ""solvency_profile_score"": 5.7507987220447285, ""working_capital_to_total_assets"": 11.980830670926517}",configs\event_panel_v2_quarterly_stability_core_additive.yaml,event_panel_v2_quarterly_stability_core_additive,quarterly_core,additive,quarterly_core_additive
